"gene_id","gene_symbol","log2FoldChange","padj","tes_bound","tead1_bound","regulatory_class"
"ENSG00000198625","MDM4",-0.851099189227725,5.89970506328885e-13,FALSE,TRUE,"TEAD1_direct"
"ENSG00000095951","HIVEP1",-0.953674603230097,5.91684833281381e-13,TRUE,FALSE,"TES_direct"
"ENSG00000177565","TBL1XR1",-0.833944364397157,6.0351858978731e-13,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000239789","MRPS17",-1.67828514687075,6.05048210417282e-13,FALSE,FALSE,"Indirect"
"ENSG00000283599","LOC101059915",5.25035192945714,6.10563035219455e-13,FALSE,FALSE,"Indirect"
"ENSG00000259571","BLID",-1.96754693039167,6.16016196401771e-13,TRUE,FALSE,"TES_direct"
"ENSG00000163872","YEATS2",-0.831190230014568,6.26116907341065e-13,TRUE,FALSE,"TES_direct"
"ENSG00000287072",NA,-3.18094870016062,6.30781529284713e-13,FALSE,FALSE,"Indirect"
"ENSG00000196911","KPNA5",-1.14953115055866,6.35714861405132e-13,FALSE,FALSE,"Indirect"
"ENSG00000248431",NA,-1.76025149036264,6.82658532077799e-13,FALSE,FALSE,"Indirect"
"ENSG00000273136","NBPF26",-1.16506678307876,6.83249290335265e-13,FALSE,FALSE,"Indirect"
"ENSG00000166803","PCLAF",-2.30271483762851,6.83662304449734e-13,FALSE,FALSE,"Indirect"
"ENSG00000168615","ADAM9",-1.04041676909362,6.8857652658336e-13,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000184144","CNTN2",1.6106272799148,6.88747540025431e-13,FALSE,FALSE,"Indirect"
"ENSG00000237440","ZNF737",1.27386306209274,6.93462822601788e-13,TRUE,FALSE,"TES_direct"
"ENSG00000269386","RAB11B-AS1",2.2736160020604,6.95961983371448e-13,FALSE,TRUE,"TEAD1_direct"
"ENSG00000151136","ABTB3",2.64265144408279,7.0586341034197e-13,FALSE,FALSE,"Indirect"
"ENSG00000133313","CNDP2",0.93492334211038,7.12646025985042e-13,FALSE,FALSE,"Indirect"
"ENSG00000198938","COX3",-0.956646255207397,7.15061701315747e-13,FALSE,FALSE,"Indirect"
"ENSG00000176438","SYNE3",2.19638663506502,7.19651706754327e-13,FALSE,TRUE,"TEAD1_direct"
"ENSG00000102753","KPNA3",-1.10542768700411,7.39775408907583e-13,FALSE,FALSE,"Indirect"
"ENSG00000168487","BMP1",-1.06817394089981,7.60974245687602e-13,FALSE,TRUE,"TEAD1_direct"
"ENSG00000241058","NSUN6",1.27380429386292,7.65279394245961e-13,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000226266","BAZ2B",2.65298683169664,7.6765611031406e-13,FALSE,FALSE,"Indirect"
"ENSG00000231728",NA,1.44309777323298,7.74713082254126e-13,FALSE,FALSE,"Indirect"
"ENSG00000182508","LHFPL1",3.60190636644115,8.02117151990783e-13,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000198887","SMC5",-0.941073588762923,8.30289226366233e-13,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000128833","MYO5C",-1.16208557304377,8.37919064882106e-13,FALSE,FALSE,"Indirect"
"ENSG00000215012","RTL10",-1.19154934755517,8.61735035628309e-13,FALSE,FALSE,"Indirect"
"ENSG00000244486","SCARF2",-1.32926213694798,8.7932761156774e-13,FALSE,FALSE,"Indirect"
"ENSG00000111665","CDCA3",-2.24866449094708,9.09344164953043e-13,FALSE,FALSE,"Indirect"
"ENSG00000146350","TBC1D32",-1.28277054196141,9.30294254036432e-13,TRUE,FALSE,"TES_direct"
"ENSG00000136541","ERMN",4.60472769811508,9.33079399851264e-13,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000074964","ARHGEF10L",-1.08875150006673,9.36487031416477e-13,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000235448","LURAP1L-AS1",-1.93314498310255,9.44403659566621e-13,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000180855","ZNF443",1.43692526526676,9.44403659566621e-13,TRUE,FALSE,"TES_direct"
"ENSG00000171488","LRRC8C",-1.24657248393079,9.45357774740693e-13,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000136830","NIBAN2",-0.947844396197704,9.48994358265083e-13,FALSE,TRUE,"TEAD1_direct"
"ENSG00000185269","NOTUM",2.25121852514521,9.53727246906596e-13,FALSE,FALSE,"Indirect"
"ENSG00000129566","TEP1",0.967973075936698,9.56989937789173e-13,FALSE,FALSE,"Indirect"
"ENSG00000184014","DENND5A",-0.870877792142297,9.63959994931445e-13,FALSE,FALSE,"Indirect"
"ENSG00000144451","SPAG16",-1.32728389718736,9.9190692408199e-13,TRUE,FALSE,"TES_direct"
"ENSG00000138190","EXOC6",1.1395745581386,9.93532498103301e-13,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000025772","TOMM34",-1.25016969426675,9.93661265662948e-13,FALSE,FALSE,"Indirect"
"ENSG00000280385",NA,-1.42224937137349,9.94853816078433e-13,FALSE,FALSE,"Indirect"
"ENSG00000176974","SHMT1",-1.0065566261077,9.9788404876433e-13,FALSE,FALSE,"Indirect"
"ENSG00000280303",NA,2.03820590154706,1.02680129432022e-12,FALSE,FALSE,"Indirect"
"ENSG00000207971","MIR125B1",-2.54482263523716,1.0390031741434e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000108852","MPP2",1.22042800494422,1.04123564234881e-12,FALSE,FALSE,"Indirect"
"ENSG00000178127","NDUFV2",-1.32600995372972,1.04657553671801e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000196935","SRGAP1",-0.947293218134724,1.05860386766472e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000115525","ST3GAL5",1.61560766623528,1.05986291389628e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000204362","LINC02783",-5.05916874829524,1.06800460001911e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000286433",NA,3.52177581077832,1.06872223077617e-12,FALSE,FALSE,"Indirect"
"ENSG00000155816","FMN2",1.10470159310395,1.08876265741303e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000166432","ZMAT1",-2.37802150574253,1.09160091815948e-12,FALSE,FALSE,"Indirect"
"ENSG00000254050",NA,-3.29758647980331,1.10129504119198e-12,FALSE,FALSE,"Indirect"
"ENSG00000272888",NA,-0.878976576619532,1.11561402475014e-12,FALSE,FALSE,"Indirect"
"ENSG00000258044",NA,-2.08988505860741,1.13807133638125e-12,FALSE,FALSE,"Indirect"
"ENSG00000162650","ATXN7L2",1.26886182191997,1.14968551091821e-12,FALSE,FALSE,"Indirect"
"ENSG00000117448","AKR1A1",-1.34656514963765,1.15311578810304e-12,FALSE,FALSE,"Indirect"
"ENSG00000113657","DPYSL3",0.907961810327742,1.15420801323698e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000289462",NA,-3.37930736963081,1.17598503884772e-12,FALSE,FALSE,"Indirect"
"ENSG00000213639","PPP1CB",-0.868330292403452,1.19041131062187e-12,TRUE,FALSE,"TES_direct"
"ENSG00000167103","PIP5KL1",1.91197328044385,1.25145278553649e-12,FALSE,FALSE,"Indirect"
"ENSG00000070729","CNGB1",2.90902804814207,1.25453230799285e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000012504","NR1H4",-3.36960558105971,1.25737718720873e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000198794","SCAMP5",1.11765374999686,1.27264973170751e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000171766","GATM",-1.57404200628699,1.30533233287893e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000073614","KDM5A",-0.908094544153213,1.30758762662048e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000105048","TNNT1",1.50936548064873,1.34215067977854e-12,FALSE,FALSE,"Indirect"
"ENSG00000269834","ZNF528-AS1",1.04823340721225,1.35134578189611e-12,TRUE,FALSE,"TES_direct"
"ENSG00000075275","CELSR1",2.13309329582385,1.37893552781323e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000226767",NA,-3.46951041098716,1.39174673040814e-12,FALSE,FALSE,"Indirect"
"ENSG00000266028","SRGAP2",-0.926804834658295,1.3940341631087e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000116990","MYCL",2.25468356499803,1.42021205721479e-12,FALSE,FALSE,"Indirect"
"ENSG00000117010","ZNF684",1.61659309591567,1.42202439944825e-12,FALSE,FALSE,"Indirect"
"ENSG00000163781","TOPBP1",1.00045352798156,1.47157672000012e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000282057",NA,-3.51048161661805,1.48610866826468e-12,FALSE,FALSE,"Indirect"
"ENSG00000111912","NCOA7",1.06129243697778,1.49953550041133e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000188549","CCDC9B",-0.870922412192365,1.49953550041133e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000248445","SEMA6A-AS1",2.41019507027995,1.51119746084406e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000286159",NA,3.63942076445676,1.51398408512136e-12,FALSE,FALSE,"Indirect"
"ENSG00000135828","RNASEL",-1.68769756230808,1.534639262255e-12,FALSE,FALSE,"Indirect"
"ENSG00000107331","ABCA2",-0.93835304943467,1.55080441806744e-12,FALSE,FALSE,"Indirect"
"ENSG00000288701","PRRC2B",-0.929175211900858,1.59948012185081e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000113369","ARRDC3",-1.00270942748704,1.614846782233e-12,TRUE,FALSE,"TES_direct"
"ENSG00000145604","SKP2",-0.985050802215836,1.62259089665148e-12,FALSE,FALSE,"Indirect"
"ENSG00000197172","MAGEA3",2.74770734889553,1.64046431233724e-12,FALSE,FALSE,"Indirect"
"ENSG00000168126","OR2W6P",2.39351882930301,1.66053360491868e-12,FALSE,FALSE,"Indirect"
"ENSG00000070367","EXOC5",-1.0686997634132,1.67817355140576e-12,FALSE,FALSE,"Indirect"
"ENSG00000185338","SOCS1",1.79876527732373,1.68351113136233e-12,FALSE,FALSE,"Indirect"
"ENSG00000117906","RCN2",1.58070177954782,1.6872357201301e-12,FALSE,FALSE,"Indirect"
"ENSG00000196208","GREB1",1.88571526353549,1.7169082972552e-12,FALSE,FALSE,"Indirect"
"ENSG00000176788","BASP1",1.95100765530116,1.75549838925376e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000147117","ZNF157",3.50724301504911,1.76212144737298e-12,FALSE,FALSE,"Indirect"
"ENSG00000164292","RHOBTB3",-1.11193240461248,1.80720584447377e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000166908","PIP4K2C",1.15498410316358,1.82297972647323e-12,FALSE,FALSE,"Indirect"
"ENSG00000059378","PARP12",-0.84042177778347,1.84432415714618e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000141027","NCOR1",0.797443643506676,1.84503463533583e-12,FALSE,FALSE,"Indirect"
"ENSG00000171055","FEZ2",-1.01321238669677,1.87443770600274e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000206052","DOK6",-2.42784259207377,1.89655527886316e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000160767","ENTREP3",-1.18495575556081,1.90119578484942e-12,FALSE,FALSE,"Indirect"
"ENSG00000267270","PARD6G-AS1",1.65680766874613,1.9468839871915e-12,FALSE,FALSE,"Indirect"
"ENSG00000104537","ANXA13",2.21286309037623,1.97280622892324e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000063015","SEZ6",1.66419163755244,1.98752735699529e-12,FALSE,FALSE,"Indirect"
"ENSG00000089091","DZANK1",1.09673262055474,1.9911811488138e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000205542","TMSB4X",-2.95816788923507,1.99218731277703e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000154319","FAM167A",-1.53722789647883,2.00895197224546e-12,FALSE,FALSE,"Indirect"
"ENSG00000236383","CCDC200",-1.70665862811033,2.01618361739445e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000014138","POLA2",-1.75715023438011,2.04914638381663e-12,FALSE,FALSE,"Indirect"
"ENSG00000150337","FCGR1A",1.76251718603589,2.06774539384489e-12,FALSE,FALSE,"Indirect"
"ENSG00000136856","SLC2A8",1.16521590110041,2.06774539384489e-12,FALSE,FALSE,"Indirect"
"ENSG00000278921","EPB41L4A-DT",-2.31507234099246,2.07609668771271e-12,FALSE,FALSE,"Indirect"
"ENSG00000149269","PAK1",0.935878509453062,2.08353747461285e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000061273","HDAC7",-1.00611334407494,2.18342596459228e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000034152","MAP2K3",0.958500669928857,2.2022192955717e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000171853","TRAPPC12",0.89186923558427,2.21982033292885e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000233058",NA,-2.24522989286969,2.2661108893957e-12,FALSE,FALSE,"Indirect"
"ENSG00000274414",NA,2.04052957214622,2.30150704214386e-12,FALSE,FALSE,"Indirect"
"ENSG00000122477","LRRC39",1.65032869770955,2.32374594457457e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000168116","KIAA1586",-1.26831380729355,2.32916696931608e-12,FALSE,FALSE,"Indirect"
"ENSG00000100030","MAPK1",-0.893873436537481,2.39148831796887e-12,FALSE,FALSE,"Indirect"
"ENSG00000135749","PCNX2",0.848679193267399,2.41650603390728e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000136450","SRSF1",-0.891341224328555,2.43860129299075e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000115310","RTN4",-0.990479400188744,2.46066738718387e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000129946","SHC2",1.39965572851115,2.46753053611316e-12,FALSE,FALSE,"Indirect"
"ENSG00000141447","OSBPL1A",-1.31069543335941,2.47459142682303e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000187616","MYMK",8.84083156262388,2.47528600025717e-12,FALSE,FALSE,"Indirect"
"ENSG00000114631","PODXL2",1.59323473745888,2.49384061519649e-12,FALSE,FALSE,"Indirect"
"ENSG00000117586","TNFSF4",-2.04893291946621,2.54233292367089e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000146729","NIPSNAP2",-1.15578434041577,2.60565444348678e-12,TRUE,FALSE,"TES_direct"
"ENSG00000228393",NA,1.03922999377487,2.69851190032693e-12,FALSE,FALSE,"Indirect"
"ENSG00000137745","MMP13",4.5601139073533,2.74875152273064e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000040275","SPDL1",-1.49755916607554,2.82980943731917e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000237423",NA,5.65791883936854,2.8342428488866e-12,FALSE,FALSE,"Indirect"
"ENSG00000162144","CYB561A3",-1.18126628214893,2.9123329706994e-12,FALSE,FALSE,"Indirect"
"ENSG00000066583","ISOC1",-1.99233545994356,2.91284976988264e-12,FALSE,FALSE,"Indirect"
"ENSG00000126337","KRT36",5.65554845592362,2.97374566012126e-12,FALSE,FALSE,"Indirect"
"ENSG00000229591",NA,1.88987898557945,3.00102265301465e-12,FALSE,FALSE,"Indirect"
"ENSG00000165512","ZNF22",-2.04910642057808,3.00858577020453e-12,TRUE,FALSE,"TES_direct"
"ENSG00000213445","SIPA1",-1.64449827011143,3.04983099318172e-12,FALSE,FALSE,"Indirect"
"ENSG00000107521","HPS1",1.05892810803844,3.08295404494685e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000103257","SLC7A5",-0.950004459975509,3.08861469777719e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000050555","LAMC3",2.37315216708163,3.17263458392695e-12,FALSE,FALSE,"Indirect"
"ENSG00000148154","UGCG",-0.968302039306203,3.19056821572561e-12,FALSE,FALSE,"Indirect"
"ENSG00000109323","MANBA",-1.232784121818,3.3165912262177e-12,FALSE,FALSE,"Indirect"
"ENSG00000144746","ARL6IP5",1.58143322515901,3.32927598972366e-12,TRUE,FALSE,"TES_direct"
"ENSG00000263327","TAPT1-AS1",-2.18536918752013,3.32927598972366e-12,FALSE,FALSE,"Indirect"
"ENSG00000175946","KLHL38",3.67939174855872,3.35448061807311e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000204147","ASAH2B",-1.52719803828274,3.36686261605714e-12,FALSE,FALSE,"Indirect"
"ENSG00000156795","NTAQ1",1.28792354721278,3.38696432280171e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000151092","NGLY1",-1.20274668336231,3.39067483273532e-12,FALSE,FALSE,"Indirect"
"ENSG00000277639","CHD9NB",2.20450730202568,3.40159028792866e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000188428","BLOC1S5",-1.77779925168119,3.42442696751702e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000248362",NA,-8.91155672422791,3.43400507610448e-12,FALSE,FALSE,"Indirect"
"ENSG00000083642","PDS5B",-0.910701208131118,3.45427888383234e-12,FALSE,FALSE,"Indirect"
"ENSG00000102221","JADE3",-1.06018905486019,3.4651465505463e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000152977","ZIC1",-1.30148175448081,3.47848016258924e-12,FALSE,FALSE,"Indirect"
"ENSG00000289194",NA,-1.97255983256072,3.54164227378293e-12,FALSE,FALSE,"Indirect"
"ENSG00000185567","AHNAK2",-1.05278598412156,3.60069938912014e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000261336","EIF4BP5",-2.70134431913648,3.61626269423519e-12,FALSE,FALSE,"Indirect"
"ENSG00000221340","RNU6ATAC18P",-4.73982364150685,3.70751967667637e-12,FALSE,FALSE,"Indirect"
"ENSG00000104518","GSDMD",-1.07706539295703,3.74713010467095e-12,FALSE,FALSE,"Indirect"
"ENSG00000236197","PPP1R9A-AS1",-1.83575501240904,3.7818601494703e-12,FALSE,FALSE,"Indirect"
"ENSG00000237522",NA,1.96125041895666,4.03206155628068e-12,FALSE,FALSE,"Indirect"
"ENSG00000101439","CST3",1.4335186614933,4.15666076655188e-12,FALSE,FALSE,"Indirect"
"ENSG00000236390",NA,-2.87262229075499,4.16395766357457e-12,FALSE,FALSE,"Indirect"
"ENSG00000131724","IL13RA1",1.13635973252404,4.18813954281226e-12,FALSE,FALSE,"Indirect"
"ENSG00000164022","AIMP1",1.14911987343629,4.23846657268477e-12,FALSE,FALSE,"Indirect"
"ENSG00000161682","FAM171A2",1.43119082266979,4.27473541043526e-12,FALSE,FALSE,"Indirect"
"ENSG00000175581","MRPL48",-1.73885052262979,4.28225151338038e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000169710","FASN",-0.914652993100689,4.30000712799051e-12,FALSE,FALSE,"Indirect"
"ENSG00000118729","CASQ2",3.72451856250707,4.30314757422755e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000250159",NA,-3.39015590245297,4.33631833344619e-12,FALSE,FALSE,"Indirect"
"ENSG00000253517","XRCC6P4",-3.35815759926644,4.33934943314195e-12,FALSE,FALSE,"Indirect"
"ENSG00000234500",NA,-1.86786314841837,4.50937810239638e-12,FALSE,FALSE,"Indirect"
"ENSG00000179029","TMEM107",-1.63228069826918,4.57158157892927e-12,FALSE,FALSE,"Indirect"
"ENSG00000168676","KCTD19",4.1281724696161,4.61885557849059e-12,TRUE,FALSE,"TES_direct"
"ENSG00000179242","CDH4",-0.829218210897561,4.6249237014051e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000133639","BTG1",-1.17085342811991,4.63935562234912e-12,FALSE,FALSE,"Indirect"
"ENSG00000146267","FAXC",-1.1368693942705,4.64343149018896e-12,FALSE,FALSE,"Indirect"
"ENSG00000102996","MMP15",1.29419396930967,4.673802860689e-12,FALSE,FALSE,"Indirect"
"ENSG00000118816","CCNI",-0.85672695748895,4.71068634492759e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000146530","VWDE",-1.24759565256098,4.71068634492759e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000129757","CDKN1C",2.56537351714756,4.7499405551021e-12,FALSE,FALSE,"Indirect"
"ENSG00000180596","H2BC4",1.90120765047275,4.85267493436982e-12,FALSE,FALSE,"Indirect"
"ENSG00000130119","GNL3L",-0.842334272071645,4.95852369233363e-12,FALSE,FALSE,"Indirect"
"ENSG00000150403","TMCO3",0.954931159952621,4.98142232240778e-12,FALSE,FALSE,"Indirect"
"ENSG00000182854","OR4F15",-2.94840160495916,5.00334381623334e-12,FALSE,FALSE,"Indirect"
"ENSG00000149516","MS4A3",2.8235818504669,5.01921843460267e-12,FALSE,FALSE,"Indirect"
"ENSG00000119938","PPP1R3C",-1.20504947591693,5.05492750036072e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000128394","APOBEC3F",-1.07616824958478,5.09735104259768e-12,FALSE,FALSE,"Indirect"
"ENSG00000164128","NPY1R",-1.14851900015245,5.29007181193698e-12,FALSE,FALSE,"Indirect"
"ENSG00000135378","PRRG4",-1.50173366873233,5.30407287074349e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000177946",NA,1.36710243257219,5.33565759412363e-12,FALSE,FALSE,"Indirect"
"ENSG00000120875","DUSP4",1.13134856846068,5.34939777161192e-12,FALSE,FALSE,"Indirect"
"ENSG00000141934","PLPP2",0.976415627484138,5.36155010928184e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000103148","NPRL3",-1.12851868840677,5.44533433143672e-12,FALSE,FALSE,"Indirect"
"ENSG00000197381","ADARB1",-0.898610484898247,5.4850606491291e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000010803","SCMH1",-0.895790374225625,5.48979460221521e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000267322","SCARNA17",2.20978994049481,5.48979460221521e-12,FALSE,FALSE,"Indirect"
"ENSG00000048991","R3HDM1",0.893455085851069,5.56978445948376e-12,FALSE,FALSE,"Indirect"
"ENSG00000006062","MAP3K14",-0.962217218465588,5.58874786452138e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000117308","GALE",-1.36587547181725,5.58970959453656e-12,FALSE,FALSE,"Indirect"
"ENSG00000088305","DNMT3B",-1.48946796137218,5.59390142383664e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000144283","PKP4",-0.95216769655539,5.65798872349659e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000128609","NDUFA5",-1.3855479795696,5.94345156628906e-12,FALSE,FALSE,"Indirect"
"ENSG00000234171","RNASEH1-DT",1.51441386732169,5.98298694244187e-12,FALSE,FALSE,"Indirect"
"ENSG00000150907","FOXO1",-0.94143100656381,5.99982555550991e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000262576","PCDHGA4",1.3754171686052,6.00620699608644e-12,FALSE,FALSE,"Indirect"
"ENSG00000151575","TEX9",-1.37136236269798,6.07552606486467e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000073060","SCARB1",-1.09817694481834,6.19854736426763e-12,FALSE,FALSE,"Indirect"
"ENSG00000119630","PGF",1.69526342553817,6.23844951732842e-12,FALSE,FALSE,"Indirect"
"ENSG00000213188","YBX1P4",1.87546287909089,6.45446027394539e-12,FALSE,FALSE,"Indirect"
"ENSG00000287088",NA,7.18023778094916,6.4765214364079e-12,FALSE,FALSE,"Indirect"
"ENSG00000028277","POU2F2",2.0841498214198,6.52545515362083e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000253357",NA,-2.73961498515094,6.53408307641131e-12,FALSE,FALSE,"Indirect"
"ENSG00000186153","WWOX",1.03131837583225,6.62012494237165e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000287180",NA,-3.71607822526055,6.7535433961734e-12,FALSE,FALSE,"Indirect"
"ENSG00000132692","BCAN",1.22129302737715,6.76654046328737e-12,FALSE,FALSE,"Indirect"
"ENSG00000122877","EGR2",1.60240052561708,6.76897657025236e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000125741","OPA3",-0.983970005555739,6.78767825038334e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000075303","SLC25A40",-1.41019354999398,6.86455731823349e-12,FALSE,FALSE,"Indirect"
"ENSG00000103319","EEF2K",-0.99535975199837,6.86645103378421e-12,FALSE,FALSE,"Indirect"
"ENSG00000092051","JPH4",2.28314716477939,6.90463625098516e-12,FALSE,FALSE,"Indirect"
"ENSG00000263680",NA,-1.7228476571944,6.95736666923141e-12,FALSE,FALSE,"Indirect"
"ENSG00000066923","STAG3",1.50855275634451,7.07103395345065e-12,FALSE,FALSE,"Indirect"
"ENSG00000093009","CDC45",-2.18086245601557,7.13315736289139e-12,FALSE,FALSE,"Indirect"
"ENSG00000288784","CTAGE4",4.4822386098451,7.21314797547177e-12,FALSE,FALSE,"Indirect"
"ENSG00000196890","H2BC26",-1.30100310998802,7.28346656408525e-12,FALSE,FALSE,"Indirect"
"ENSG00000290931",NA,1.8188114308565,7.31417022639082e-12,FALSE,FALSE,"Indirect"
"ENSG00000251131",NA,-2.14270646120662,7.32900747698351e-12,FALSE,FALSE,"Indirect"
"ENSG00000286334",NA,-3.77520810205758,7.34356990949664e-12,FALSE,FALSE,"Indirect"
"ENSG00000276291",NA,-2.35281526694847,7.41776896350322e-12,FALSE,FALSE,"Indirect"
"ENSG00000228801",NA,-1.26930673775798,7.46104847751469e-12,FALSE,FALSE,"Indirect"
"ENSG00000076053","RBM7",-1.2572513927326,7.4914483842017e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000231784",NA,2.52446173882651,7.61658597804455e-12,FALSE,FALSE,"Indirect"
"ENSG00000169252","ADRB2",2.9207667959994,7.66114351263883e-12,TRUE,FALSE,"TES_direct"
"ENSG00000155760","FZD7",0.927550265896363,7.69714995841448e-12,FALSE,FALSE,"Indirect"
"ENSG00000181104","F2R",1.21124812889414,7.76974660380105e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000226711","FAM66C",1.39183567264751,7.83675532593133e-12,FALSE,FALSE,"Indirect"
"ENSG00000267547",NA,-4.48406434675947,7.87701496352445e-12,FALSE,FALSE,"Indirect"
"ENSG00000254530","LINC02755",-3.89659433995069,7.92358262940353e-12,FALSE,FALSE,"Indirect"
"ENSG00000155254","MARVELD1",-1.18520182777478,8.07379819424584e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000163624","CDS1",1.27492049839013,8.30772615885738e-12,FALSE,FALSE,"Indirect"
"ENSG00000198176","TFDP1",-1.03012386969603,8.31427921815656e-12,FALSE,FALSE,"Indirect"
"ENSG00000268460","LOC93429",5.10423734900796,8.37163212383057e-12,FALSE,TRUE,"TEAD1_direct"
"ENSG00000249550","LINC01234",5.10833357399787,8.49792964060178e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000203855",NA,3.51685839445218,8.52913763467102e-12,FALSE,FALSE,"Indirect"
"ENSG00000119729","RHOQ",-1.05605554863645,8.52919576501355e-12,FALSE,FALSE,"Indirect"
"ENSG00000163697","APBB2",-0.814805435613867,8.64349534800477e-12,TRUE,TRUE,"TES_TEAD1_shared"
"ENSG00000196557","CACNA1H",3.38544427259238,8.79827288693036e-12,FALSE,FALSE,"Indirect"
"ENSG00000284428",NA,-1.42748851995371,8.89157209411037e-12,FALSE,FALSE,"Indirect"
"ENSG00000125398","SOX9",-0.859477098015734,8.90218786347801e-12,TRUE,FALSE,"TES_direct"
"ENSG00000197903","H2BC12",1.07663210004526,9.01971001742815e-12,FALSE,FALSE,"Indirect"
