ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0040013,negative regulation of locomotion,48/998,263/13083,0.18250950570342206,2.3925569770720148,6.555802338970576,1.0733137870982747e-8,4.875771812845526e-6,3.7961413943686346e-6,NRP1/VCL/BMPR1A/DRD2/PTPRO/PTPRR/NAV3/CORO1C/HMGB1/STARD13/DACH1/SPRED1/THBS1/FRMD5/TPM1/ABHD2/CDH11/CCL2/STAT3/LDLRAD4/RHOB/ZEB2/DPP4/MIR2355/PLCB1/WNT5A/PHLDB2/GSK3B/PFN2/SLIT2/LIMCH1/FGF2/PTGER4/MEF2C/ARRDC3/MCTP1/MCC/RIPOR2/GJA1/PTPRK/CITED2/IGFBP3/DLC1/STC1/SULF1/KANK1/RECK/MIR204,48
GO:0055021,regulation of cardiac muscle tissue growth,17/998,45/13083,0.37777777777777777,4.952371409485638,7.6319854415710875,1.249371901232685e-8,5.202592825383106e-6,4.0505952166280735e-6,RGS4/KCNK2/CDK1/BMPR1A/AKAP6/SAV1/VGLL4/FOXP1/RBPJ/FGF2/MEF2C/EDN1/CITED2/ZFPM2/COL14A1/MIR204/MIR222,17
GO:0043542,endothelial cell migration,39/998,193/13083,0.20207253886010362,2.649013052010757,6.632164728676952,1.4731081320389756e-8,5.402129271504369e-6,4.205948787689487e-6,LGALS8/NRP1/ETS1/HMGB1/STARD13/PRKD1/HIF1A/RHOJ/SPRED1/THBS1/CDH5/ITGB3/RHOB/ZEB2/DPP4/FAP/MIR2355/RIN2/WNT5A/FOXP1/FSTL1/PIK3CB/SLIT2/ANXA3/FGF2/VEGFC/PLK2/MEF2C/FGF1/SPARC/EDN1/HDAC9/MET/LOXL2/STC1/ANGPT1/MIR204/TMSB4X/AMOT,39
GO:0061448,connective tissue development,44/998,233/13083,0.1888412017167382,2.475560563186459,6.530740867993897,1.5361881169575044e-8,5.402129271504369e-6,4.205948787689487e-6,CCN1/COL11A1/PRRX1/RASAL2/ARID5B/BMPR1A/CD44/SORL1/SOX5/PTHLH/NR1H4/SPART/HIF1A/SMAD3/CHSY1/FTO/ITGB3/NCOA1/EFEMP1/LNPK/KLF7/RARB/TGFBR2/WNT5A/TBL1XR1/EVC/BMPR1B/FGF2/ADAMTS12/MEF2C/ARRDC3/TGFBI/EDN1/ID4/RUNX2/ITGB8/GLI3/LOXL2/STC1/SULF1/TRPS1/EXT1/CCN4/NFIB,44
GO:0003205,cardiac chamber development,30/998,127/13083,0.23622047244094488,3.0966657724898616,6.822988071131935,1.7145115676499628e-8,5.402129271504369e-6,4.205948787689487e-6,DHRS3/CCN1/COL11A1/NOTCH2/KCNK2/TGFB2/NRP1/BMPR1A/PARVA/PKP2/SAV1/HIF1A/TPM1/IGF1R/SMAD4/FHL2/RARB/TGFBR2/WNT5A/SLIT2/RBPJ/ANK2/ADAMTS6/MEF2C/MATR3/NDST1/CITED2/SEMA3C/FZD1/ZFPM2,30
GO:2000147,positive regulation of cell motility,70/998,461/13083,0.15184381778741865,1.9905537756641265,6.222192573343623,1.7297191984004383e-8,5.402129271504369e-6,4.205948787689487e-6,CCN1/DDR2/ABL2/PTPRC/TGFB2/NRP1/CCAR1/RDX/ETS1/ANO6/KITLG/HMGB1/PRKD1/HIF1A/RHOJ/THBS1/SMAD3/IGF1R/CDH5/CCL2/STAT3/CAVIN1/ITGB3/MAPRE2/ACTN4/RHOB/PRKCE/RTN4/TACR1/IL1A/ITGAV/FN1/RIN2/TGFBR2/WNT5A/FOXP1/PIK3CB/CLDN1/ANXA3/PPP3CA/FGF2/PDGFC/RAPGEF2/VEGFC/FAT1/DAB2/PLK2/PIK3R1/APC/FGF1/SH3RF2/SPARC/EDN1/RIPOR2/HDAC9/IL6/EGFR/SEMA3C/SEMA3A/CAV1/MET/EZH2/DOCK5/ELP3/ADAM9/ANGPT1/CCN4/TMSB4X/MIR222/AMOT,70
GO:0007160,cell-matrix adhesion,39/998,195/13083,0.2,2.6218436873747497,6.557111254675185,1.9858065209661393e-8,5.6938722092252e-6,4.43309178881989e-6,MACF1/VCAM1/S100A10/NRP1/VCL/SORBS1/CD44/CORO1C/ITGBL1/THBS1/SMAD3/ITGA11/CDH11/ITGB3/STON1/LIMS1/ITGAV/FN1/RIN2/EPHA3/PHLDB2/GSK3B/PIK3CB/BST1/LIMCH1/ADAMTS12/PIK3R1/RASA1/PTPRK/UTRN/ITGB8/CD36/CDK6/SGCE/MKLN1/DLC1/PLEKHA2/ADAM9/ARHGAP6,39
GO:0055017,cardiac muscle tissue growth,20/998,63/13083,0.31746031746031744,4.161656646626586,7.228671721434642,2.1071280830736775e-8,5.6938722092252e-6,4.43309178881989e-6,RGS4/KCNK2/TGFB2/CDK1/BMPR1A/AKAP6/SAV1/VGLL4/FOXP1/RBPJ/PDLIM5/FGF2/SORBS2/MEF2C/EDN1/CITED2/ZFPM2/COL14A1/MIR204/MIR222,20
GO:0040017,positive regulation of locomotion,71/998,473/13083,0.15010570824524314,1.9677685180085331,6.160607396562916,2.206722834750359e-8,5.6938722092252e-6,4.43309178881989e-6,CCN1/DDR2/ABL2/PTPRC/TGFB2/NRP1/CCAR1/RDX/ETS1/ANO6/KITLG/HMGB1/PRKD1/HIF1A/RHOJ/THBS1/SMAD3/IGF1R/CDH5/CCL2/STAT3/CAVIN1/ITGB3/MAPRE2/ACTN4/RHOB/PRKCE/RTN4/TACR1/IL1A/ITGAV/FN1/RIN2/TGFBR2/WNT5A/FOXP1/PIK3CB/CLDN1/SLIT2/ANXA3/PPP3CA/FGF2/PDGFC/RAPGEF2/VEGFC/FAT1/DAB2/PLK2/PIK3R1/APC/FGF1/SH3RF2/SPARC/EDN1/RIPOR2/HDAC9/IL6/EGFR/SEMA3C/SEMA3A/CAV1/MET/EZH2/DOCK5/ELP3/ADAM9/ANGPT1/CCN4/TMSB4X/MIR222/AMOT,71
GO:0034329,cell junction assembly,63/998,400/13083,0.1575,2.0647019038076153,6.21478409687783,2.278916233430138e-8,5.6938722092252e-6,4.43309178881989e-6,MACF1/SRGAP2B/S100A10/PLXNA2/NRP1/VCL/SORBS1/DRD2/PTPRO/PKP2/PRICKLE1/RAP1B/NR1H4/CORO1C/DCLK1/MYCBP2/SLITRK6/THBS1/SMAD3/CDH11/CDH5/GJC1/ITGB3/LAMA3/CDH2/STON1/RTN4/LIMS1/PKP4/ABI2/FN1/DOCK10/FLRT3/WNT5A/EPHA3/PHLDB2/NLGN1/EPHB3/CLDN1/IL1RAP/LIMCH1/PDLIM5/ANK2/UGT8/RAPGEF2/GPM6A/CDH6/MAP1B/MEF2C/APC/DST/GJA1/PTPRK/FZD1/CAV1/DLC1/VLDLR/PTPRD/MPDZ/LINGO2/ARHGAP6/AMOT/FGF13,63
GO:0010595,positive regulation of endothelial cell migration,25/998,96/13083,0.2604166666666667,3.413858967935872,6.821377813789424,3.368188195643732e-8,8.014684006491299e-6,6.240011815087335e-6,NRP1/ETS1/HMGB1/PRKD1/HIF1A/RHOJ/THBS1/ITGB3/RHOB/RIN2/WNT5A/FOXP1/PIK3CB/ANXA3/FGF2/VEGFC/PLK2/FGF1/SPARC/EDN1/HDAC9/MET/ANGPT1/TMSB4X/AMOT,25
GO:0001659,temperature homeostasis,31/998,139/13083,0.22302158273381295,2.9236386441948645,6.552026672915549,4.186604106437155e-8,9.509300327212028e-6,7.403678840857285e-6,NRDC/PRKAB2/ESRRG/IL18/DRD2/FOXO1/HTR2A/DYNC1H1/TLE3/IGF1R/FTO/STAT3/PCTP/MAP2K6/EPAS1/IL1A/PLCL2/RBPJ/ELOVL6/PDGFC/NPR3/PRLR/ARRDC3/LNPEP/APC/CNR1/LAMA4/GJA1/CD36/NAPEPLD/CAV1,31
GO:0048738,cardiac muscle tissue development,36/998,177/13083,0.2033898305084746,2.6662817159743217,6.413841853801408,4.4274938750718245e-8,9.619211692927785e-6,7.489252797375498e-6,COL11A1/NOTCH2/RGS4/KCNK2/TGFB2/CDK1/BMPR1A/PKP2/PRICKLE1/AKAP6/SAV1/TPM1/GJC1/NDUFV2/SMAD4/MBD2/ALPK2/FHL2/CREB1/CXADR/VGLL4/RARB/FOXP1/RBPJ/PDLIM5/FGF2/SORBS2/MEF2C/EDN1/GJA1/CITED2/SYNE1/ZFPM2/COL14A1/MIR204/MIR222,36
GO:0060420,regulation of heart growth,17/998,49/13083,0.3469387755102041,4.54809619238477,7.150453435568314,5.4946126058896763e-8,1.144024132984613e-5,8.907056224284317e-6,RGS4/KCNK2/CDK1/BMPR1A/AKAP6/SAV1/VGLL4/FOXP1/RBPJ/FGF2/MEF2C/EDN1/CITED2/ZFPM2/COL14A1/MIR204/MIR222,17
GO:0010594,regulation of endothelial cell migration,32/998,149/13083,0.21476510067114093,2.8154026173151676,6.404403391193178,6.545495573120465e-8,1.2856807350018592e-5,1.0009955439720403e-5,NRP1/ETS1/HMGB1/STARD13/PRKD1/HIF1A/RHOJ/SPRED1/THBS1/ITGB3/RHOB/MIR2355/RIN2/WNT5A/FOXP1/PIK3CB/SLIT2/ANXA3/FGF2/VEGFC/PLK2/MEF2C/FGF1/SPARC/EDN1/HDAC9/MET/STC1/ANGPT1/MIR204/TMSB4X/AMOT,32
GO:0001508,action potential,27/998,113/13083,0.23893805309734514,3.1322911309344357,6.541762152802981,6.854072602122887e-8,1.2856807350018592e-5,1.0009955439720403e-5,KCND3/NOS1AP/KCNK2/ANK3/PKP2/AKAP6/GJC1/KCNJ2/KCNS3/TACR1/KCNE4/CXADR/SLMAP/FGF12/ANK2/CAMK2D/CNR1/GJA1/AKAP7/CD36/SRI/AKAP9/CAV1/GNAQ/DMD/NDP/FGF13,27
GO:0002064,epithelial cell development,36/998,180/13083,0.2,2.6218436873747497,6.296205789393252,6.946844075455313e-8,1.2856807350018592e-5,1.0009955439720403e-5,NOTCH2/VIM/VCL/RDX/RAP1B/FNDC3A/FRMD6/HIF1A/MYO1E/CDH5/CDH2/SIPA1L3/EPAS1/SLC9A4/IL1A/ABI2/ABCA12/PLCB1/RARB/WNT5A/GSK3B/AMOTL2/CLDN1/RAPGEF2/PALLD/FAT1/PDE4D/ROS1/GJA1/ESR1/CDK6/MET/STC1/RFX3/MSN/AR,36
GO:0001503,ossification,56/998,349/13083,0.16045845272206305,2.1034849067763037,6.00448416357199,7.32295042547231e-8,1.3068851170030404e-5,1.0175046906972052e-5,DHRS3/CCN1/COL11A1/DDR2/PBX1/BMPR1A/CAT/PTHLH/PRICKLE1/ANO6/TMT1A/PTPRB/PRKD1/HIF1A/SMAD3/ITGA11/CHSY1/CDH11/CLTC/MAP2K6/SMAD4/CRIM1/TACR1/FHL2/ACVR2A/COL5A2/WNT5A/GSK3B/WWTR1/IGSF10/RBPJ/BMPR1B/PPP3CA/FGF2/VEGFC/ADAMTS12/PTGER4/VCAN/MEF2C/ADGRV1/ID4/RUNX2/TENT5A/GJA1/IL6/GLI3/IGFBP3/EGFR/FZD1/CDK6/COL1A2/SND1/STC1/EXT1/CCN4/TNC,56
GO:0030336,negative regulation of cell migration,43/998,238/13083,0.18067226890756302,2.3684722385948365,6.1226076733719825,8.46788976801593e-8,1.4373505902974057e-5,1.1190815082184494e-5,VCL/BMPR1A/DRD2/PTPRR/NAV3/CORO1C/HMGB1/STARD13/DACH1/SPRED1/THBS1/TPM1/ABHD2/CDH11/CCL2/STAT3/LDLRAD4/RHOB/ZEB2/DPP4/MIR2355/PLCB1/PHLDB2/GSK3B/PFN2/SLIT2/LIMCH1/FGF2/PTGER4/MEF2C/MCTP1/MCC/RIPOR2/GJA1/PTPRK/CITED2/IGFBP3/DLC1/STC1/SULF1/KANK1/RECK/MIR204,43
GO:0003151,outflow tract morphogenesis,18/998,56/13083,0.32142857142857145,4.213677354709419,6.925531279446536,8.629281110450705e-8,1.4373505902974057e-5,1.1190815082184494e-5,DHRS3/TGFB2/NRP1/BMPR1A/PARVA/PRICKLE1/HIF1A/SMAD4/RARB/TGFBR2/RBPJ/PITX2/MEF2C/EDN1/CITED2/SEMA3C/FZD1/ZFPM2,18
GO:0045785,positive regulation of cell adhesion,58/998,369/13083,0.15718157181571815,2.0605275591834076,5.938449312410965,8.94288509291699e-8,1.4415353809453613e-5,1.1223396707443531e-5,CCN1/VCAM1/S100A10/TNFSF4/ABL2/PTPRC/TGFB2/NRP1/ANK3/CD44/IL18/ST3GAL4/ETS1/KITLG/SLC7A1/HMGB1/HTR2A/FRMD5/TPM1/SMAD3/CCL2/ITGB3/PRKCE/SOCS5/LIMS1/IL1A/DPP4/ITGAV/FN1/RIN2/TGFBR2/WNT5A/COL8A1/ABI3BP/NFKBIZ/CCDC80/GSK3B/OPA1/PPP3CA/IL7R/DAB2/ADAM19/LAMA2/CITED2/UTRN/IL6/GLI3/CD36/CDK6/CAV1/DOCK5/PLEKHA2/ADAM9/RIPK2/ANGPT1/SMARCA2/PDCD1LG2/SHB,58
GO:2000146,negative regulation of cell motility,44/998,248/13083,0.1774193548387097,2.3258290775098587,6.057514454435643,1.0348468160239629e-7,1.5937254882738667e-5,1.2408306888681023e-5,VCL/BMPR1A/DRD2/PTPRR/NAV3/CORO1C/HMGB1/STARD13/DACH1/SPRED1/THBS1/FRMD5/TPM1/ABHD2/CDH11/CCL2/STAT3/LDLRAD4/RHOB/ZEB2/DPP4/MIR2355/PLCB1/PHLDB2/GSK3B/PFN2/SLIT2/LIMCH1/FGF2/PTGER4/MEF2C/MCTP1/MCC/RIPOR2/GJA1/PTPRK/CITED2/IGFBP3/DLC1/STC1/SULF1/KANK1/RECK/MIR204,44
GO:1904062,regulation of monoatomic cation transmembrane transport,40/998,215/13083,0.18604651162790697,2.4389243603486044,6.113370044357954,1.0555887407731001e-7,1.5937254882738667e-5,1.2408306888681023e-5,PDE4B/NOS1AP/RGS4/ANK3/AHNAK/DRD2/ANO6/FGF14/PRKD1/AKAP6/GRIN2A/ITGB3/RGS9/KCNJ2/ACTN4/KCNS3/PRKCE/COMMD1/SESTD1/KCNE4/PRNP/STAC/SLMAP/KCNAB1/FGF12/KCNIP4/PPP3CA/ANK2/CAMK2D/PDE4D/EDN1/AKAP7/UTRN/SRI/AKAP9/CAV1/TMC1/TMSB4X/DMD/FGF13,40
GO:0050673,epithelial cell proliferation,55/998,344/13083,0.15988372093023256,2.095950622174582,5.919452714395735,1.0843839624036716e-7,1.5937254882738667e-5,1.2408306888681023e-5,NOTCH2/CDC73/TGFB2/NRP1/BMPR1A/DRD2/ST8SIA1/LGR5/HMGB1/BRCA2/DACH1/PRKD1/SAV1/HIF1A/THBS1/SMAD3/CCL2/STAT3/ITGB3/RTN4/TGFA/TACR1/ZEB2/ACVR2A/FAP/MIR2355/BCL2L1/WNT5A/COL8A1/NFKBIZ/PIK3CB/CLDN1/RBPJ/FGF2/DAB2/MEF2C/MCC/FGF1/SPARC/RUNX2/PTPRK/ESR1/IL6/IGFBP3/EGFR/CDK6/CAV2/CAV1/LOXL2/SULF1/PEX2/MYC/NFIB/MIR222/AR,55
GO:0060419,heart growth,20/998,69/13083,0.2898550724637681,3.799773459963405,6.700713544267924,1.1621018581564395e-7,1.659149424345065e-5,1.2917679602244211e-5,RGS4/KCNK2/TGFB2/CDK1/BMPR1A/AKAP6/SAV1/VGLL4/FOXP1/RBPJ/PDLIM5/FGF2/SORBS2/MEF2C/EDN1/CITED2/ZFPM2/COL14A1/MIR204/MIR222,20
GO:0003206,cardiac chamber morphogenesis,23/998,89/13083,0.25842696629213485,3.3877755511022047,6.495253249261288,1.3820489156449432e-7,1.8615969473486255e-5,1.4493880154198877e-5,DHRS3/CCN1/COL11A1/NOTCH2/TGFB2/NRP1/BMPR1A/PARVA/PKP2/SAV1/HIF1A/TPM1/SMAD4/FHL2/RARB/TGFBR2/SLIT2/RBPJ/MEF2C/CITED2/SEMA3C/FZD1/ZFPM2,23
GO:0014706,striated muscle tissue development,51/998,311/13083,0.1639871382636656,2.1497432163362094,5.896992984350407,1.399900188941406e-7,1.8615969473486255e-5,1.4493880154198877e-5,HIVEP3/COL11A1/NOTCH2/RGS4/ATF3/KCNK2/TGFB2/ZBTB18/CDK1/BMPR1A/PKP2/PRICKLE1/AKAP6/SAV1/TPM1/SMAD3/GJC1/HLF/NDUFV2/SMAD4/MBD2/ALPK2/FHL2/CREB1/CXADR/RCAN1/VGLL4/NR1D2/RARB/FOXP1/RBPJ/PDLIM5/PPP3CA/FGF2/SORBS2/MEF2C/EDN1/POPDC3/GJA1/CITED2/SYNE1/HDAC9/SEMA3C/IFRD1/CAV2/CAV1/ZFPM2/COL14A1/MIR204/DMD/MIR222,51
GO:0010810,regulation of cell-substrate adhesion,36/998,185/13083,0.1945945945945946,2.5509830471754324,6.105352512383163,1.4320817855903243e-7,1.8615969473486255e-5,1.4493880154198877e-5,MACF1/CCN1/S100A10/NRP1/VCL/PTPRO/PKP2/CORO1C/THBS1/SMAD3/ITGB3/ACTN4/PRKCE/LIMS1/FN1/RIN2/EPHA3/COL8A1/ABI3BP/PHLDB2/CCDC80/GSK3B/PIK3CB/BST1/LIMCH1/DAB2/PIK3R1/RASA1/UTRN/CD36/CDK6/DLC1/DOCK5/PLEKHA2/KANK1/ARHGAP6,36
GO:0150115,cell-substrate junction organization,24/998,96/13083,0.25,3.277304609218437,6.435485810443478,1.464799306545361e-7,1.8615969473486255e-5,1.4493880154198877e-5,MACF1/S100A10/NRP1/VCL/SORBS1/PRICKLE1/CORO1C/THBS1/SMAD3/CDH11/ITGB3/LAMA3/MAPRE2/STON1/LIMS1/FN1/EPHA3/PHLDB2/LIMCH1/PIK3R1/DST/PTPRK/DLC1/ARHGAP6,24
GO:0086003,cardiac muscle cell contraction,17/998,52/13083,0.3269230769230769,4.2857060274394945,6.822138304162825,1.4901716608754256e-7,1.8615969473486255e-5,1.4493880154198877e-5,PDE4B/KCND3/NOS1AP/PKP2/GJC1/KCNJ2/KCNE4/FGF12/ANK2/CAMK2D/PDE4D/GJA1/SRI/AKAP9/CAV1/STC1/FGF13,17
GO:0034765,regulation of monoatomic ion transmembrane transport,42/998,235/13083,0.17872340425531916,2.3429241461646697,5.969619708055175,1.634535123778747e-7,1.992139515493268e-5,1.5510248568642488e-5,PDE4B/NOS1AP/RGS4/ANK3/AHNAK/DRD2/ANO6/FGF14/PRKD1/AKAP6/GRIN2A/CCL2/ITGB3/RGS9/KCNJ2/ACTN4/KCNS3/PRKCE/COMMD1/SESTD1/KCNE4/PRNP/KCNJ6/STAC/SLMAP/KCNAB1/FGF12/KCNIP4/PPP3CA/ANK2/CAMK2D/PDE4D/EDN1/AKAP7/UTRN/SRI/AKAP9/CAV1/TMC1/TMSB4X/DMD/FGF13,42
GO:0030048,actin filament-based movement,24/998,97/13083,0.24742268041237114,3.2435179637625766,6.373188074214892,1.807829702760834e-7,2.1508869106418782e-5,1.6746211983468782e-5,PDE4B/KCND3/NOS1AP/PARVA/PKP2/FRMD6/TPM1/GJC1/KCNJ2/ACTN4/ZEB2/MYO1B/KCNE4/FGF12/LIMCH1/ANK2/CAMK2D/PDE4D/GJA1/SRI/AKAP9/CAV1/STC1/FGF13,24
