"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033028","myeloid cell apoptotic process","17/4157","40/18870",0.00297153219660538,0.0288055759550931,0.022285288425068,"ITPKB/LIPA/KITLG/HCAR2/GAS6/APOH/BCL2/PIK3CB/ADIPOQ/ST6GAL1/SLC7A11/MEF2C/IL6/EPO/SNAI2/ANXA1/CTSL",17
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","25/4157","67/18870",0.0031815739351789,0.0303284377693831,0.0234634427801791,"IFI6/EYA3/UNC5B/BAG3/FADD/COL2A1/KITLG/BCL2A1/CX3CL1/WWOX/BCL2/PPP2R1A/HTRA2/BCL2L11/IL1A/BCL2L1/EYA2/GSK3B/IL2/CSF2/CTNNA1/RIPK1/EYA4/INHBA/SNAI2",25
"GO:0071887","leukocyte apoptotic process","40/4157","121/18870",0.00333056255779927,0.0314495668349583,0.0243307986222224,"KIFAP3/FASLG/ITPKB/CXCL12/LIPA/FADD/KITLG/P2RX7/HCAR2/GAS6/BMP4/LGALS3/BCL2/BCL2L11/MERTK/BCL2L1/WNT5A/FOXP1/PIK3CB/ST6GAL1/BCL6/IL2/SLC7A11/RAPGEF2/IL7R/MEF2C/RIPK1/TNFRSF21/TRAF3IP2/IL6/GLI3/IDO1/LYN/ST3GAL1/DOCK8/ANXA1/CTSL/SLC46A2/BTK/TSC22D3",40
"GO:2000106","regulation of leukocyte apoptotic process","32/4157","93/18870",0.00411641333280588,0.0359245435041687,0.0277928417323575,"KIFAP3/ITPKB/CXCL12/FADD/KITLG/P2RX7/HCAR2/GAS6/BMP4/LGALS3/BCL2/BCL2L11/MERTK/BCL2L1/WNT5A/FOXP1/PIK3CB/ST6GAL1/BCL6/IL2/SLC7A11/RAPGEF2/IL7R/MEF2C/IDO1/LYN/ST3GAL1/DOCK8/ANXA1/SLC46A2/BTK/TSC22D3",32
"GO:2001234","negative regulation of apoptotic signaling pathway","71/4157","243/18870",0.00507294395756541,0.0421141236846109,0.032581379193517,"PARK7/ENO1/PINK1/KDM1A/IFI6/EYA3/LMNA/PEA15/ZMYND11/NRP1/CXCL12/ASAH2/RTKN2/UNC5B/VDAC2/PPIF/ITPRIP/TCF7L2/BDNF/CD44/CREB3L1/YAP1/COL2A1/IGF1/RB1/BMP4/LGALS3/THBS1/CX3CL1/MNT/ACAA2/BCL2/NANOS3/NDUFA13/SLC35F6/HTRA2/IL1A/ACVR1/MARCHF7/ITGA6/CFLAR/ACKR3/BCL2L1/EYA2/PTPN1/PTTG1IP/CTNNB1/GSK3B/PIK3CB/SH3RF1/CSF2/CTNNA1/RIPK1/GCLC/BMP5/FYN/EYA4/SOD2/PRKN/FZD1/EPO/SERPINE1/WNT16/NOS3/SNAI2/RB1CC1/RRM2B/TGFBR1/TRIM32/MIR222/AR",71
"GO:0043524","negative regulation of neuron apoptotic process","50/4157","163/18870",0.00624714718060257,0.0484769388977546,0.0375039390632233,"PARK7/PINK1/NGF/NRP1/UNC5B/BDNF/CCND1/MTNR1B/KRAS/TMBIM4/SNX6/FOXB1/TOX3/CX3CL1/CCL2/ROCK1/BCL2/VPS54/STAMBP/HTRA2/BCL2L1/VSTM2L/CTNNB1/GBE1/PRKCI/PPARGC1A/KDR/SNCA/NDNF/RETREG1/F2R/RASA1/MEF2C/PCDHGC3/PCDHGC4/FOXQ1/TFAP2B/GCLC/GRIK2/SOD2/PRKN/SEMA3E/FZD1/PTPRZ1/HIPK2/NEFL/PTK2B/OXR1/ANGPT1/NTRK2",50
"GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","18/4157","46/18870",0.00650440135666896,0.0498914949635484,0.0385983032227454,"IFI6/EYA3/UNC5B/COL2A1/CX3CL1/WWOX/BCL2/PPP2R1A/HTRA2/IL1A/BCL2L1/EYA2/CSF2/CTNNA1/RIPK1/EYA4/INHBA/SNAI2",18
"GO:0033032","regulation of myeloid cell apoptotic process","14/4157","33/18870",0.00690594273536195,0.0516797448640328,0.0399817737310429,"ITPKB/KITLG/HCAR2/GAS6/APOH/BCL2/PIK3CB/ADIPOQ/ST6GAL1/SLC7A11/MEF2C/EPO/SNAI2/ANXA1",14
"GO:2001235","positive regulation of apoptotic signaling pathway","45/4157","145/18870",0.00727011401990122,0.0538929275757619,0.0416939913636688,"PARK7/PEA15/ADCY10/PTPRC/ATF3/AGT/RAD9A/FADD/CTSC/CRADD/APAF1/THBS1/SIAH1/CYLD/WWOX/RPL26/PLEKHF1/PPP2R1A/HTRA2/NCK2/BCL2L11/TIMP3/WNT5A/NCK1/TNFSF10/TP63/BMPR1B/CTNNA1/MAPK9/RIPK1/EEF1E1/TPD52L1/GSDME/INHBA/FIS1/CAV1/STK3/MYC/IFNB1/CTSL/CTSV/TGFBR1/DAB2IP/NACC2/AGTR2",45
"GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","14/4157","35/18870",0.0125480898242426,0.0765397037585213,0.0592145554349289,"IFI6/EYA3/UNC5B/COL2A1/CX3CL1/BCL2/IL1A/BCL2L1/EYA2/CSF2/CTNNA1/RIPK1/EYA4/SNAI2",14
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","19/4157","53/18870",0.0150574939871234,0.086203272448224,0.0666907265693374,"PEA15/PTPRC/ATF3/AGT/FADD/THBS1/CYLD/WWOX/PPP2R1A/HTRA2/TIMP3/TNFSF10/BMPR1B/CTNNA1/RIPK1/INHBA/CAV1/STK3/AGTR2",19
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","28/4157","86/18870",0.0156222947311619,0.0887611173138421,0.0686695903374407,"PARK7/NGF/PEA15/FASLG/ATF3/ITPRIP/BAG3/FADD/TNFRSF1A/DDX47/CRADD/LGALS3/THBS1/BCL2/CFLAR/BCL2L1/TIMP3/GSK3B/BMPR1B/PIK3R1/DELE1/BMP5/SERPINE1/NOS3/STK3/DAPK1/DAB2IP/MIR222",28
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","32/4157","102/18870",0.018017771581314,0.098979929148962,0.0765753225283945,"EPHA2/KDM1A/IFI16/PHLDA3/CXCL12/ERCC6/CD44/RAD9A/TNFRSF1A/DYRK2/BCL2A1/RPL26/BCL2/MSH6/HTRA2/BCL2L11/MARCHF7/ACKR3/BCL2L1/EP300/MLH1/TP63/FNIP2/PIK3R1/SOD2/HIPK2/PRKDC/SNAI2/HNRNPK/TRIM32/ABL1/NACC2",32
"GO:2000107","negative regulation of leukocyte apoptotic process","20/4157","59/18870",0.0242323712502319,0.119206454834633,0.0922234720201779,"KIFAP3/ITPKB/CXCL12/FADD/KITLG/GAS6/BMP4/BCL2/MERTK/BCL2L1/FOXP1/ST6GAL1/BCL6/IL2/IL7R/IDO1/ST3GAL1/DOCK8/SLC46A2/TSC22D3",20
"GO:0006925","inflammatory cell apoptotic process","10/4157","24/18870",0.0243293923055607,0.119206454834633,0.0922234720201779,"FASLG/ITPKB/HCAR2/PIK3CB/ST6GAL1/SLC7A11/MEF2C/IL6/ANXA1/CTSL",10
"GO:0097048","dendritic cell apoptotic process","6/4157","12/18870",0.0305862707179222,0.136586882915399,0.105669752467229,"CXCL12/GAS6/BCL2/BCL2L1/RAPGEF2/LYN",6
"GO:2000668","regulation of dendritic cell apoptotic process","6/4157","12/18870",0.0305862707179222,0.136586882915399,0.105669752467229,"CXCL12/GAS6/BCL2/BCL2L1/RAPGEF2/LYN",6
"GO:0010623","programmed cell death involved in cell development","10/4157","25/18870",0.0327349503326245,0.14323814030963,0.110815464174257,"FASLG/KITLG/BCL2/IL1A/BCL2L1/UNC5C/FGF2/PRKDC/TMEM215/TEX11",10
"GO:0070233","negative regulation of T cell apoptotic process","10/4157","25/18870",0.0327349503326245,0.14323814030963,0.110815464174257,"KIFAP3/FADD/BMP4/BCL2/IL7R/IDO1/ST3GAL1/DOCK8/SLC46A2/TSC22D3",10
"GO:0070232","regulation of T cell apoptotic process","14/4157","40/18870",0.0417236795674464,0.172847406281709,0.133722523323883,"KIFAP3/FADD/P2RX7/BMP4/LGALS3/BCL2/BCL2L11/WNT5A/IL7R/IDO1/ST3GAL1/DOCK8/SLC46A2/TSC22D3",14
"GO:0034349","glial cell apoptotic process","7/4157","16/18870",0.0433791291907122,0.174874394665809,0.13529069265486,"RB1/GAS6/PRKCH/CCL2/PRKCI/TNFRSF21/AKAP12",7
"GO:0016237","lysosomal microautophagy","6/4157","13/18870",0.0464310827881234,0.182281777350758,0.141021376876078,"SNX7/ULK2/ZNF418/ATG16L1/RB1CC1/SNX30",6
"GO:0070227","lymphocyte apoptotic process","25/4157","82/18870",0.0465905331362738,0.182793866308631,0.141417551913275,"KIFAP3/FASLG/LIPA/FADD/P2RX7/BMP4/LGALS3/BCL2/BCL2L11/WNT5A/FOXP1/BCL6/IL2/IL7R/RIPK1/TNFRSF21/TRAF3IP2/GLI3/IDO1/LYN/ST3GAL1/DOCK8/SLC46A2/BTK/TSC22D3",25
"GO:0033034","positive regulation of myeloid cell apoptotic process","5/4157","10/18870",0.0480973672047132,0.183169825390407,0.141708410759023,"HCAR2/PIK3CB/ADIPOQ/MEF2C/ANXA1",5
"GO:1902742","apoptotic process involved in development","14/4157","41/18870",0.0509194752158304,0.190978341270802,0.147749429651949,"CCN1/TGFB2/LRP5/CRYAB/TNFRSF1A/HNF1B/BCL2L11/PAX8/XKR7/ROBO2/SLIT2/MEGF10/SLIT3/XKR4",14
"GO:0043525","positive regulation of neuron apoptotic process","18/4157","56/18870",0.0520851147563021,0.194654986998493,0.150593848059209,"ADCY10/FASLG/TGFB2/BACE1/MIR125B1/HTR2A/ST8SIA2/BCL2L11/PRNP/CTNNB1/ITGA1/NR3C1/RIPK1/TFAP2B/GRIK2/FOXO3/SRPK2/ABL1",18
"GO:0070228","regulation of lymphocyte apoptotic process","19/4157","60/18870",0.0538878248789029,0.199238455260711,0.154139825142601,"KIFAP3/FADD/P2RX7/BMP4/LGALS3/BCL2/BCL2L11/WNT5A/FOXP1/BCL6/IL2/IL7R/IDO1/LYN/ST3GAL1/DOCK8/SLC46A2/BTK/TSC22D3",19
"GO:0033033","negative regulation of myeloid cell apoptotic process","8/4157","20/18870",0.0539312963270949,0.199238455260711,0.154139825142601,"ITPKB/KITLG/GAS6/APOH/BCL2/ST6GAL1/EPO/SNAI2",8
"GO:0016241","regulation of macroautophagy","44/4157","159/18870",0.0544827699546679,0.200640522200095,0.155224527152522,"VPS13D/PINK1/SNX7/ELAPOR1/ADCY10/RAB3GAP2/OPTN/PIP4K2A/BAG3/UVRAG/FEZ1/SCFD1/SNX6/NEDD4/CLEC16A/VPS35/ATP6V0A1/ERN1/PIK3C3/CAPNS1/FEZ2/ATP6V1E2/RUFY4/SNX5/FYCO1/UCHL1/KDR/ATG12/ADRB2/LARP1/MAP3K7/ATG5/EPM2A/NOD1/EXOC4/RHEB/ATP6V1B2/LZTS1/BNIP3L/ATP6V1H/RIPK2/SPTLC1/SNX30/ATP6V1G1",44
"GO:1904036","negative regulation of epithelial cell apoptotic process","20/4157","64/18870",0.0554445489041149,0.201823282868185,0.15613956397273,"TCF7L2/YAP1/RB1/GAS6/IGF1R/CDH5/ITGB3/BCL2/ANGPTL4/NEUROD1/CFLAR/KDR/BTC/NDNF/SEMA5A/CAST/SERPINE1/ANGPT1/TEK/ABL1",20
"GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","13/4157","38/18870",0.0578742013824883,0.207904984555906,0.160844641782574,"KDM1A/CXCL12/CD44/RAD9A/RPL26/BCL2/MARCHF7/ACKR3/BCL2L1/SNAI2/HNRNPK/TRIM32/NACC2",13
"GO:1901298","regulation of hydrogen peroxide-mediated programmed cell death","6/4157","14/18870",0.0665110231415526,0.225436232821368,0.174407603504165,"PARK7/PINK1/DDR2/PAWR/FOXP1/MET",6
"GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","6/4157","14/18870",0.0665110231415526,0.225436232821368,0.174407603504165,"PEA15/ATF3/THBS1/TIMP3/BMPR1B/STK3",6
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","16/4157","50/18870",0.0669597337920253,0.226701019180111,0.175386099085875,"PARK7/PEA15/ATF3/ITPRIP/LGALS3/THBS1/CFLAR/BCL2L1/TIMP3/GSK3B/BMPR1B/BMP5/SERPINE1/NOS3/STK3/MIR222",16
"GO:1904035","regulation of epithelial cell apoptotic process","32/4157","113/18870",0.069231306455821,0.232044307733685,0.179519907302048,"FASLG/AKR1C3/TCF7L2/YAP1/ANO6/RB1/GAS6/THBS1/IGF1R/CDH5/CCL2/ITGB3/BCL2/ANGPTL4/PLA2R1/NEUROD1/CFLAR/UMODL1/PRKCI/KDR/BTC/NDNF/SEMA5A/CAST/ESR1/IL6/SFRP4/SERPINE1/ANGPT1/TEK/GSN/ABL1",32
"GO:2000108","positive regulation of leukocyte apoptotic process","10/4157","28/18870",0.0694917645918844,0.232044307733685,0.179519907302048,"P2RX7/HCAR2/BCL2L11/WNT5A/PIK3CB/RAPGEF2/MEF2C/IDO1/LYN/ANXA1",10
"GO:0070229","negative regulation of lymphocyte apoptotic process","13/4157","39/18870",0.0699285206967592,0.232885628388097,0.180170790779288,"KIFAP3/FADD/BMP4/BCL2/FOXP1/BCL6/IL2/IL7R/IDO1/ST3GAL1/DOCK8/SLC46A2/TSC22D3",13
"GO:0070231","T cell apoptotic process","18/4157","58/18870",0.0708810751526167,0.234241758564568,0.181219954044473,"KIFAP3/FASLG/LIPA/FADD/P2RX7/BMP4/LGALS3/BCL2/BCL2L11/WNT5A/IL7R/RIPK1/GLI3/IDO1/ST3GAL1/DOCK8/SLC46A2/TSC22D3",18
"GO:0034350","regulation of glial cell apoptotic process","5/4157","11/18870",0.0725662454718357,0.234241758564568,0.181219954044473,"GAS6/PRKCH/CCL2/PRKCI/AKAP12",5
"GO:2001241","positive regulation of extrinsic apoptotic signaling pathway in absence of ligand","5/4157","11/18870",0.0725662454718357,0.234241758564568,0.181219954044473,"WWOX/PPP2R1A/HTRA2/CTNNA1/INHBA",5
"GO:0034391","regulation of smooth muscle cell apoptotic process","11/4157","32/18870",0.0751567614871449,0.240245597880429,0.185864794023382,"ADCY10/LRP6/IGF1/APOH/PDE1A/PPARG/MIR138-1/MIR28/EDN1/E2F3/SOD2",11
"GO:0032760","positive regulation of tumor necrosis factor production","30/4157","106/18870",0.0770682023111323,0.244235919414359,0.188951886134682,"TNFRSF8/PTAFR/CD2/PTPRC/PTPRJ/FADD/RASGRP1/THBS1/STAT3/TICAM1/IL1A/APP/WNT5A/ZBTB20/TLR1/TLR2/TLR3/PIK3R1/RIPK1/HDAC2/IFNGR1/AKAP12/IL6/NOD1/CD36/LY96/RIPK2/RIGI/ORM1/BTK",30
"GO:0061684","chaperone-mediated autophagy","6/4157","15/18870",0.0908702446128233,0.27190162635151,0.210355320648159,"BAG3/GFAP/SNCA/EEF1A1/ATG5/LAMP2",6
"GO:0034390","smooth muscle cell apoptotic process","11/4157","33/18870",0.0911804692081799,0.27190162635151,0.210355320648159,"ADCY10/LRP6/IGF1/APOH/PDE1A/PPARG/MIR138-1/MIR28/EDN1/E2F3/SOD2",11
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","30/4157","110/18870",0.113723261643098,0.309132990342175,0.239159177452971,"TNFRSF8/PTAFR/CD2/PTPRC/PTPRJ/FADD/RASGRP1/THBS1/STAT3/TICAM1/IL1A/APP/WNT5A/ZBTB20/TLR1/TLR2/TLR3/PIK3R1/RIPK1/HDAC2/IFNGR1/AKAP12/IL6/NOD1/CD36/LY96/RIPK2/RIGI/ORM1/BTK",30
"GO:0010657","muscle cell apoptotic process","25/4157","90/18870",0.118299410695527,0.317707385660859,0.245792715107116,"ADCY10/KIFAP3/CAPN2/BAG3/LRP6/APAF1/IGF1/IGF1R/APOH/GATA6/SMAD4/PAX8/PDE1A/CFLAR/PPARG/MIR138-1/MIR28/CAMK2D/EDN1/E2F3/ATG5/MAP3K5/SOD2/RPS6KA2/PTK2B",25
"GO:1904019","epithelial cell apoptotic process","38/4157","144/18870",0.122909192966676,0.322822353015016,0.249749883779941,"FASLG/AKR1C3/TCF7L2/YAP1/ANO6/RB1/GAS6/THBS1/IGF1R/CDH5/CCL2/ITGB3/BCL2/ANGPTL4/PLA2R1/NEUROD1/CFLAR/BCL2L1/UMODL1/TGFBR2/PRKCI/KDR/BTC/NDNF/SEMA5A/CAST/MAP3K5/ESR1/IL6/SFRP4/SERPINE1/PIK3CG/STK3/ANGPT1/TEK/GSN/DAB2IP/ABL1",38
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","10/4157","31/18870",0.125198970712752,0.327471446434641,0.253346631435081,"PARK7/PEA15/ITPRIP/CFLAR/BCL2L1/GSK3B/BMP5/SERPINE1/NOS3/MIR222",10
"GO:2000269","regulation of fibroblast apoptotic process","7/4157","20/18870",0.130743149664218,0.337213502265346,0.260883523749917,"PRDM11/GAS6/CFDP1/BCL2L11/TP63/STK17A/PIK3CG",7
"GO:0016239","positive regulation of macroautophagy","21/4157","75/18870",0.134330270246416,0.343441878180687,0.265702075335537,"VPS13D/PINK1/SNX7/ELAPOR1/RAB3GAP2/OPTN/PIP4K2A/BAG3/UVRAG/RUFY4/FYCO1/KDR/ADRB2/LARP1/MAP3K7/EPM2A/NOD1/BNIP3L/RIPK2/SPTLC1/SNX30",21
"GO:0072577","endothelial cell apoptotic process","19/4157","67/18870",0.135596879413639,0.343441878180687,0.265702075335537,"FASLG/AKR1C3/ANO6/GAS6/THBS1/CDH5/CCL2/ITGB3/ANGPTL4/PRKCI/KDR/NDNF/SEMA5A/MAP3K5/SERPINE1/ANGPT1/TEK/DAB2IP/ABL1",19
"GO:0036462","TRAIL-activated apoptotic signaling pathway","5/4157","13/18870",0.137627478559948,0.343441878180687,0.265702075335537,"PARK7/ATF3/FADD/TIMP3/MIR222",5
"GO:1903377","negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway","5/4157","13/18870",0.137627478559948,0.343441878180687,0.265702075335537,"PARK7/PINK1/CTNNB1/PRKN/FZD1",5
"GO:0010660","regulation of muscle cell apoptotic process","23/4157","84/18870",0.146264935633799,0.360710512496505,0.27906186710068,"ADCY10/KIFAP3/CAPN2/BAG3/LRP6/IGF1/IGF1R/APOH/GATA6/SMAD4/PAX8/PDE1A/CFLAR/PPARG/MIR138-1/MIR28/CAMK2D/EDN1/E2F3/ATG5/MAP3K5/SOD2/PTK2B",23
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","23/4157","84/18870",0.146264935633799,0.360710512496505,0.27906186710068,"KDM1A/IFI16/PHLDA3/CD44/DYRK2/WWOX/RPL26/DDX5/BCL2/STK11/ERCC2/MARCHF7/ZNF385B/PTTG1IP/EP300/FHIT/TP63/PERP/PRKN/HIPK2/RRM2B/MYC/HNRNPK",23
"GO:2000352","negative regulation of endothelial cell apoptotic process","11/4157","36/18870",0.150550433556983,0.366198072108567,0.283307289892961,"GAS6/CDH5/ITGB3/ANGPTL4/KDR/NDNF/SEMA5A/SERPINE1/ANGPT1/TEK/ABL1",11
