"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","target_group"
"GO:2001222","regulation of neuron migration","19/2928","46/15151",0.41304347826087,2.13730250653362,3.78092005041104,0.00049012297370311,0.00940439862949328,0.00747387152070863,"ENSG00000182168/ENSG00000092421/ENSG00000185070/ENSG00000152580/ENSG00000196576/ENSG00000149295/ENSG00000066032/ENSG00000187164/ENSG00000006210/ENSG00000171943/ENSG00000266028/ENSG00000168038/ENSG00000168610/ENSG00000070808/ENSG00000180357/ENSG00000178568/ENSG00000109756/ENSG00000114125/ENSG00000136848",19,"migration","TEAD1-only"
"GO:0046620","regulation of organ growth","31/2928","90/15151",0.344444444444444,1.78233530661809,3.64326051899879,0.000510103071161812,0.00961111477512608,0.00763815314833662,"ENSG00000150457/ENSG00000151718/ENSG00000187955/ENSG00000164442/ENSG00000170312/ENSG00000164530/ENSG00000078401/ENSG00000151320/ENSG00000138685/ENSG00000151748/ENSG00000081189/ENSG00000114861/ENSG00000047644/ENSG00000082482/ENSG00000176788/ENSG00000169946/ENSG00000153094/ENSG00000144560/ENSG00000113645/ENSG00000139318/ENSG00000106799/ENSG00000135346/ENSG00000168214/ENSG00000178568/ENSG00000004848/ENSG00000117152/ENSG00000137693/ENSG00000207725/ENSG00000107779/ENSG00000207935/ENSG00000008083",31,"proliferation","TEAD1-only"
"GO:0030595","leukocyte chemotaxis","52/2928","174/15151",0.298850574712644,1.54640883110357,3.54799391082162,0.000511575051396539,0.00961111477512608,0.00763815314833662,"ENSG00000137801/ENSG00000124126/ENSG00000107562/ENSG00000111913/ENSG00000177119/ENSG00000183087/ENSG00000136244/ENSG00000145147/ENSG00000150630/ENSG00000135046/ENSG00000184588/ENSG00000143669/ENSG00000160712/ENSG00000078401/ENSG00000171951/ENSG00000108691/ENSG00000184371/ENSG00000171608/ENSG00000006210/ENSG00000172939/ENSG00000150455/ENSG00000149177/ENSG00000137845/ENSG00000133789/ENSG00000164251/ENSG00000156234/ENSG00000111199/ENSG00000064651/ENSG00000178209/ENSG00000092969/ENSG00000169398/ENSG00000120899/ENSG00000151490/ENSG00000197405/ENSG00000213654/ENSG00000100604/ENSG00000138135/ENSG00000168811/ENSG00000060237/ENSG00000134215/ENSG00000107862/ENSG00000128340/ENSG00000114251/ENSG00000035664/ENSG00000182578/ENSG00000102755/ENSG00000109743/ENSG00000197635/ENSG00000189403/ENSG00000106366/ENSG00000166086/ENSG00000169429",52,"migration","TEAD1-only"
"GO:0014857","regulation of skeletal muscle cell proliferation","9/2928","15/15151",0.6,3.1047131147541,3.99149807306751,0.000597946433588486,0.0108881445968513,0.00865303535311208,"ENSG00000138685/ENSG00000096968/ENSG00000154188/ENSG00000003402/ENSG00000112033/ENSG00000154928/ENSG00000164690/ENSG00000177045/ENSG00000105971",9,"proliferation","TEAD1-only"
"GO:0048640","negative regulation of developmental growth","32/2928","95/15151",0.336842105263158,1.74299683635318,3.5554691186861,0.000651421080140424,0.0116528683045929,0.00926077721579499,"ENSG00000151718/ENSG00000078018/ENSG00000112902/ENSG00000143507/ENSG00000099250/ENSG00000164442/ENSG00000164530/ENSG00000075213/ENSG00000151748/ENSG00000108379/ENSG00000114861/ENSG00000047644/ENSG00000082482/ENSG00000113739/ENSG00000129682/ENSG00000115310/ENSG00000108557/ENSG00000087460/ENSG00000118785/ENSG00000133104/ENSG00000043591/ENSG00000144560/ENSG00000113645/ENSG00000135346/ENSG00000094631/ENSG00000006652/ENSG00000117152/ENSG00000114251/ENSG00000039068/ENSG00000008083/ENSG00000137872/ENSG00000083290",32,"proliferation","TEAD1-only"
"GO:0050918","positive chemotaxis","21/2928","54/15151",0.388888888888889,2.01231405585914,3.64728555082369,0.000664038748279299,0.0118011450820327,0.00937861586000287,"ENSG00000107562/ENSG00000112902/ENSG00000105976/ENSG00000099250/ENSG00000128052/ENSG00000150630/ENSG00000140285/ENSG00000140538/ENSG00000171951/ENSG00000138685/ENSG00000154188/ENSG00000164171/ENSG00000006210/ENSG00000140945/ENSG00000166949/ENSG00000149177/ENSG00000164251/ENSG00000091879/ENSG00000114251/ENSG00000189403/ENSG00000169429",21,"migration","TEAD1-only"
"GO:2001026","regulation of endothelial cell chemotaxis","10/2928","18/15151",0.555555555555556,2.87473436551305,3.89508037439654,0.000679888068239088,0.0119393993704419,0.00948848942337106,"ENSG00000137801/ENSG00000184304/ENSG00000112902/ENSG00000105976/ENSG00000128052/ENSG00000138685/ENSG00000205542/ENSG00000156234/ENSG00000113578/ENSG00000135124",10,"migration","TEAD1-only"
"GO:0060038","cardiac muscle cell proliferation","20/2928","51/15151",0.392156862745098,2.02922425800921,3.60337594306657,0.000781203447079733,0.013133982954028,0.0104378498850247,"ENSG00000164442/ENSG00000170312/ENSG00000138685/ENSG00000151748/ENSG00000081189/ENSG00000082482/ENSG00000149256/ENSG00000169946/ENSG00000144560/ENSG00000092969/ENSG00000157933/ENSG00000106799/ENSG00000168214/ENSG00000178568/ENSG00000181744/ENSG00000137693/ENSG00000207725/ENSG00000107779/ENSG00000207935/ENSG00000008083",20,"proliferation","TEAD1-only"
"GO:0002685","regulation of leukocyte migration","57/2928","198/15151",0.287878787878788,1.48963508031131,3.39425057970276,0.00079276207245196,0.0131691339136314,0.0104657850849514,"ENSG00000137801/ENSG00000259207/ENSG00000115353/ENSG00000049130/ENSG00000107562/ENSG00000111913/ENSG00000182621/ENSG00000177119/ENSG00000183087/ENSG00000136244/ENSG00000145147/ENSG00000064666/ENSG00000150630/ENSG00000115594/ENSG00000143322/ENSG00000135046/ENSG00000160712/ENSG00000157227/ENSG00000078401/ENSG00000108691/ENSG00000154096/ENSG00000184371/ENSG00000164171/ENSG00000006210/ENSG00000172939/ENSG00000115310/ENSG00000150455/ENSG00000149177/ENSG00000175040/ENSG00000137845/ENSG00000133789/ENSG00000164251/ENSG00000156234/ENSG00000110080/ENSG00000111199/ENSG00000169398/ENSG00000120899/ENSG00000197405/ENSG00000213654/ENSG00000186716/ENSG00000170962/ENSG00000168811/ENSG00000135124/ENSG00000060237/ENSG00000136141/ENSG00000128340/ENSG00000114251/ENSG00000035664/ENSG00000182578/ENSG00000109743/ENSG00000197635/ENSG00000189403/ENSG00000106366/ENSG00000115008/ENSG00000166086/ENSG00000169429/ENSG00000163485",57,"migration","TEAD1-only"
"GO:0097530","granulocyte migration","35/2928","108/15151",0.324074074074074,1.67692837988261,3.45533626913767,0.000833762179414832,0.0135164645962272,0.0107418160146464,"ENSG00000137801/ENSG00000124126/ENSG00000111913/ENSG00000145147/ENSG00000213853/ENSG00000115594/ENSG00000135046/ENSG00000184588/ENSG00000078401/ENSG00000153898/ENSG00000171951/ENSG00000108691/ENSG00000184371/ENSG00000171608/ENSG00000006210/ENSG00000198001/ENSG00000115310/ENSG00000150455/ENSG00000149177/ENSG00000156234/ENSG00000111199/ENSG00000092969/ENSG00000169398/ENSG00000197405/ENSG00000071127/ENSG00000134215/ENSG00000107862/ENSG00000128340/ENSG00000035664/ENSG00000182578/ENSG00000109743/ENSG00000197635/ENSG00000115008/ENSG00000166086/ENSG00000169429",35,"migration","TEAD1-only"
"GO:0071677","positive regulation of mononuclear cell migration","27/2928","77/15151",0.350649350649351,1.81444272940175,3.50666763093781,0.000835928699259745,0.0135164645962272,0.0107418160146464,"ENSG00000137801/ENSG00000259207/ENSG00000107562/ENSG00000177119/ENSG00000183087/ENSG00000143322/ENSG00000157227/ENSG00000184371/ENSG00000006210/ENSG00000172939/ENSG00000115310/ENSG00000149177/ENSG00000137845/ENSG00000156234/ENSG00000111199/ENSG00000169398/ENSG00000120899/ENSG00000197405/ENSG00000170962/ENSG00000168811/ENSG00000135124/ENSG00000060237/ENSG00000114251/ENSG00000182578/ENSG00000189403/ENSG00000106366/ENSG00000166086",27,"migration","TEAD1-only"
"GO:0038084","vascular endothelial growth factor signaling pathway","17/2928","41/15151",0.414634146341463,2.14553345328535,3.59476429523114,0.000909522064174561,0.0144304331790484,0.0114681658889006,"ENSG00000092421/ENSG00000099250/ENSG00000128052/ENSG00000150630/ENSG00000165757/ENSG00000197879/ENSG00000171608/ENSG00000168477/ENSG00000113721/ENSG00000020181/ENSG00000051382/ENSG00000118257/ENSG00000183287/ENSG00000168811/ENSG00000102755/ENSG00000109458/ENSG00000136848",17,"proliferation","TEAD1-only"
"GO:0061387","regulation of extent of cell growth","31/2928","93/15151",0.333333333333333,1.72484061930783,3.43165245255567,0.000956649334867433,0.0148059080812696,0.0117665636162844,"ENSG00000078018/ENSG00000115414/ENSG00000107562/ENSG00000112902/ENSG00000099250/ENSG00000131711/ENSG00000075213/ENSG00000108379/ENSG00000221866/ENSG00000187164/ENSG00000129682/ENSG00000115310/ENSG00000179242/ENSG00000008086/ENSG00000118785/ENSG00000133104/ENSG00000182149/ENSG00000273749/ENSG00000198742/ENSG00000094631/ENSG00000171517/ENSG00000006652/ENSG00000007168/ENSG00000114251/ENSG00000184349/ENSG00000144674/ENSG00000082701/ENSG00000039068/ENSG00000137872/ENSG00000127603/ENSG00000083290",31,"proliferation","TEAD1-only"
"GO:0021885","forebrain cell migration","22/2928","59/15151",0.372881355932203,1.92948272668334,3.50103842759219,0.000972983588158026,0.0148059080812696,0.0117665636162844,"ENSG00000112139/ENSG00000107562/ENSG00000054654/ENSG00000146648/ENSG00000167601/ENSG00000145147/ENSG00000173406/ENSG00000149295/ENSG00000171943/ENSG00000129682/ENSG00000184486/ENSG00000266028/ENSG00000115310/ENSG00000091136/ENSG00000150764/ENSG00000169379/ENSG00000007168/ENSG00000004848/ENSG00000172728/ENSG00000108175/ENSG00000136848/ENSG00000106571",22,"migration","TEAD1-only"
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","30/2928","90/15151",0.333333333333333,1.72484061930783,3.3755132723161,0.00114613887799923,0.0169996237593971,0.0135099551692403,"ENSG00000137801/ENSG00000112319/ENSG00000137764/ENSG00000099250/ENSG00000064655/ENSG00000091409/ENSG00000169083/ENSG00000171951/ENSG00000164867/ENSG00000115170/ENSG00000003402/ENSG00000006210/ENSG00000126709/ENSG00000148737/ENSG00000160789/ENSG00000001084/ENSG00000106799/ENSG00000171552/ENSG00000162734/ENSG00000092871/ENSG00000158161/ENSG00000137693/ENSG00000019549/ENSG00000135926/ENSG00000207725/ENSG00000082701/ENSG00000138448/ENSG00000106366/ENSG00000115008/ENSG00000137275",30,"apoptosis","TEAD1-only"
"GO:0048145","regulation of fibroblast proliferation","28/2928","83/15151",0.337349397590361,1.74562183158865,3.33374826519605,0.00134145022931869,0.0195534543278522,0.01553953752812,"ENSG00000162733/ENSG00000259207/ENSG00000105974/ENSG00000105810/ENSG00000115414/ENSG00000075426/ENSG00000146648/ENSG00000183087/ENSG00000145431/ENSG00000177425/ENSG00000276644/ENSG00000094804/ENSG00000077942/ENSG00000136997/ENSG00000128342/ENSG00000176170/ENSG00000174808/ENSG00000157933/ENSG00000170962/ENSG00000134371/ENSG00000107816/ENSG00000114251/ENSG00000091831/ENSG00000159256/ENSG00000108175/ENSG00000084073/ENSG00000118058/ENSG00000136848",28,"proliferation","TEAD1-only"
"GO:0001935","endothelial cell proliferation","46/2928","156/15151",0.294871794871795,1.52582054784924,3.23094499292855,0.00141582805224454,0.0203568807342712,0.0161780372317682,"ENSG00000137801/ENSG00000259207/ENSG00000105974/ENSG00000184304/ENSG00000144810/ENSG00000107562/ENSG00000112902/ENSG00000169554/ENSG00000134013/ENSG00000142627/ENSG00000099250/ENSG00000128052/ENSG00000168874/ENSG00000137573/ENSG00000140285/ENSG00000165757/ENSG00000157227/ENSG00000142798/ENSG00000171951/ENSG00000138685/ENSG00000108691/ENSG00000081189/ENSG00000171608/ENSG00000140945/ENSG00000075711/ENSG00000178607/ENSG00000171388/ENSG00000174059/ENSG00000168610/ENSG00000051382/ENSG00000118257/ENSG00000106799/ENSG00000168811/ENSG00000253008/ENSG00000113140/ENSG00000114251/ENSG00000185591/ENSG00000207725/ENSG00000102755/ENSG00000091583/ENSG00000066056/ENSG00000107798/ENSG00000105971/ENSG00000189403/ENSG00000141564/ENSG00000183943",46,"proliferation","TEAD1-only"
"GO:0060043","regulation of cardiac muscle cell proliferation","16/2928","39/15151",0.41025641025641,2.12288076222502,3.43643330244482,0.00146250734111147,0.0206074248683278,0.0163771498749024,"ENSG00000164442/ENSG00000170312/ENSG00000138685/ENSG00000151748/ENSG00000081189/ENSG00000082482/ENSG00000169946/ENSG00000144560/ENSG00000106799/ENSG00000168214/ENSG00000178568/ENSG00000137693/ENSG00000207725/ENSG00000107779/ENSG00000207935/ENSG00000008083",16,"proliferation","TEAD1-only"
"GO:0022029","telencephalon cell migration","21/2928","57/15151",0.368421052631579,1.90640278976129,3.355516937178,0.00150176763792412,0.0211103583877314,0.016776841620815,"ENSG00000112139/ENSG00000107562/ENSG00000054654/ENSG00000146648/ENSG00000145147/ENSG00000173406/ENSG00000149295/ENSG00000171943/ENSG00000129682/ENSG00000184486/ENSG00000266028/ENSG00000115310/ENSG00000091136/ENSG00000150764/ENSG00000169379/ENSG00000007168/ENSG00000004848/ENSG00000172728/ENSG00000108175/ENSG00000136848/ENSG00000106571",21,"migration","TEAD1-only"
"GO:0035767","endothelial cell chemotaxis","12/2928","26/15151",0.461538461538462,2.38824085750315,3.46742240503488,0.00170587720510964,0.023314968359905,0.0185288910962195,"ENSG00000137801/ENSG00000184304/ENSG00000112902/ENSG00000105976/ENSG00000099250/ENSG00000128052/ENSG00000138685/ENSG00000205542/ENSG00000156234/ENSG00000113578/ENSG00000135124/ENSG00000109458",12,"migration","TEAD1-only"
"GO:0090497","mesenchymal cell migration","20/2928","54/15151",0.37037037037037,1.9164895770087,3.3020377148349,0.00179003605453213,0.0241859209377196,0.0192210552551059,"ENSG00000075223/ENSG00000092421/ENSG00000049130/ENSG00000115414/ENSG00000112902/ENSG00000099250/ENSG00000170558/ENSG00000075213/ENSG00000078401/ENSG00000082684/ENSG00000115170/ENSG00000185033/ENSG00000164093/ENSG00000167680/ENSG00000168505/ENSG00000118257/ENSG00000178568/ENSG00000110880/ENSG00000164690/ENSG00000137872",20,"migration","TEAD1-only"
"GO:1905523","positive regulation of macrophage migration","11/2928","23/15151",0.478260869565217,2.47477132335472,3.46418272033973,0.00185713125006466,0.0248092612593288,0.0197164367952688,"ENSG00000137801/ENSG00000157227/ENSG00000184371/ENSG00000006210/ENSG00000115310/ENSG00000149177/ENSG00000111199/ENSG00000169398/ENSG00000197405/ENSG00000135124/ENSG00000182578",11,"migration","TEAD1-only"
"GO:0051781","positive regulation of cell division","27/2928","82/15151",0.329268292682927,1.70380597760896,3.12766771790046,0.002412510549115,0.0302483843848784,0.02403902126103,"ENSG00000163235/ENSG00000137807/ENSG00000114346/ENSG00000150630/ENSG00000145431/ENSG00000140285/ENSG00000121691/ENSG00000149295/ENSG00000138685/ENSG00000138675/ENSG00000094804/ENSG00000122966/ENSG00000144283/ENSG00000213626/ENSG00000092969/ENSG00000174808/ENSG00000170962/ENSG00000140443/ENSG00000081377/ENSG00000113578/ENSG00000164690/ENSG00000115561/ENSG00000060237/ENSG00000143321/ENSG00000182473/ENSG00000171132/ENSG00000115008",27,"proliferation","TEAD1-only"
"GO:0043535","regulation of blood vessel endothelial cell migration","32/2928","102/15151",0.313725490196078,1.62337940640737,3.09173072985901,0.0024536616219196,0.0305700410074109,0.0242946484803031,"ENSG00000137801/ENSG00000126785/ENSG00000184304/ENSG00000048052/ENSG00000134954/ENSG00000126016/ENSG00000133121/ENSG00000137764/ENSG00000142627/ENSG00000099250/ENSG00000128052/ENSG00000150630/ENSG00000145632/ENSG00000166068/ENSG00000135046/ENSG00000165757/ENSG00000138685/ENSG00000081189/ENSG00000154188/ENSG00000164867/ENSG00000102359/ENSG00000205542/ENSG00000061273/ENSG00000034152/ENSG00000100065/ENSG00000091879/ENSG00000253008/ENSG00000135124/ENSG00000185591/ENSG00000109458/ENSG00000189403/ENSG00000207935",32,"migration","TEAD1-only"
"GO:0003416","endochondral bone growth","12/2928","27/15151",0.444444444444444,2.29978749241044,3.30844445695852,0.00253592152333761,0.0311367026566616,0.0247449862987076,"ENSG00000162733/ENSG00000077092/ENSG00000075426/ENSG00000173068/ENSG00000163513/ENSG00000159167/ENSG00000196739/ENSG00000131759/ENSG00000137745/ENSG00000072840/ENSG00000182197/ENSG00000084073",12,"proliferation","TEAD1-only"
"GO:0007097","nuclear migration","12/2928","27/15151",0.444444444444444,2.29978749241044,3.30844445695852,0.00253592152333761,0.0311367026566616,0.0247449862987076,"ENSG00000116641/ENSG00000054654/ENSG00000113368/ENSG00000013810/ENSG00000197102/ENSG00000176438/ENSG00000176619/ENSG00000168944/ENSG00000160789/ENSG00000147526/ENSG00000165959/ENSG00000007168",12,"migration","TEAD1-only"
"GO:0021795","cerebral cortex cell migration","18/2928","48/15151",0.375,1.94044569672131,3.19393208943838,0.00254104029514854,0.0311367026566616,0.0247449862987076,"ENSG00000112139/ENSG00000054654/ENSG00000146648/ENSG00000145147/ENSG00000173406/ENSG00000171943/ENSG00000129682/ENSG00000184486/ENSG00000266028/ENSG00000115310/ENSG00000091136/ENSG00000150764/ENSG00000007168/ENSG00000004848/ENSG00000172728/ENSG00000108175/ENSG00000136848/ENSG00000106571",18,"migration","TEAD1-only"
"GO:0048146","positive regulation of fibroblast proliferation","18/2928","48/15151",0.375,1.94044569672131,3.19393208943838,0.00254104029514854,0.0311367026566616,0.0247449862987076,"ENSG00000162733/ENSG00000259207/ENSG00000105810/ENSG00000115414/ENSG00000075426/ENSG00000146648/ENSG00000183087/ENSG00000145431/ENSG00000094804/ENSG00000077942/ENSG00000136997/ENSG00000128342/ENSG00000176170/ENSG00000174808/ENSG00000170962/ENSG00000114251/ENSG00000091831/ENSG00000108175",18,"proliferation","TEAD1-only"
"GO:0097191","extrinsic apoptotic signaling pathway","59/2928","216/15151",0.273148148148148,1.41341106304392,2.99508604186628,0.00254649612805411,0.0311367026566616,0.0247449862987076,"ENSG00000137801/ENSG00000105974/ENSG00000049130/ENSG00000112319/ENSG00000138696/ENSG00000137764/ENSG00000099250/ENSG00000064655/ENSG00000155792/ENSG00000091409/ENSG00000169083/ENSG00000160712/ENSG00000171951/ENSG00000162772/ENSG00000169372/ENSG00000134259/ENSG00000096968/ENSG00000164867/ENSG00000115170/ENSG00000003402/ENSG00000026103/ENSG00000006210/ENSG00000126709/ENSG00000166949/ENSG00000186153/ENSG00000148737/ENSG00000153094/ENSG00000089041/ENSG00000196730/ENSG00000160789/ENSG00000180370/ENSG00000137713/ENSG00000125726/ENSG00000092969/ENSG00000141682/ENSG00000001084/ENSG00000106799/ENSG00000171552/ENSG00000163812/ENSG00000136869/ENSG00000168811/ENSG00000118412/ENSG00000162734/ENSG00000092871/ENSG00000158161/ENSG00000137693/ENSG00000019549/ENSG00000135926/ENSG00000207725/ENSG00000082701/ENSG00000138448/ENSG00000141646/ENSG00000151929/ENSG00000106366/ENSG00000121858/ENSG00000115008/ENSG00000136848/ENSG00000137275/ENSG00000081237",59,"apoptosis","TEAD1-only"
"GO:0048247","lymphocyte chemotaxis","14/2928","34/15151",0.411764705882353,2.13068547090967,3.23036361754197,0.0027396109621662,0.0330204025949075,0.0262420018843575,"ENSG00000107562/ENSG00000183087/ENSG00000108691/ENSG00000171608/ENSG00000006210/ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000064651/ENSG00000178209/ENSG00000120899/ENSG00000138135/ENSG00000060237/ENSG00000114251",14,"migration","TEAD1-only"
"GO:0001755","neural crest cell migration","19/2928","52/15151",0.365384615384615,1.89069067885666,3.14888959172074,0.0027615206385738,0.0332168275184548,0.0263981048633884,"ENSG00000075223/ENSG00000092421/ENSG00000049130/ENSG00000115414/ENSG00000112902/ENSG00000099250/ENSG00000075213/ENSG00000078401/ENSG00000082684/ENSG00000115170/ENSG00000185033/ENSG00000164093/ENSG00000167680/ENSG00000168505/ENSG00000118257/ENSG00000178568/ENSG00000110880/ENSG00000164690/ENSG00000137872",19,"migration","TEAD1-only"
"GO:0072091","regulation of stem cell proliferation","26/2928","79/15151",0.329113924050633,1.70300719374697,3.06613179545185,0.00289591172388529,0.0344829086155998,0.0274042858886359,"ENSG00000077092/ENSG00000147862/ENSG00000049130/ENSG00000116132/ENSG00000128052/ENSG00000150630/ENSG00000163513/ENSG00000156535/ENSG00000138685/ENSG00000185630/ENSG00000077942/ENSG00000186575/ENSG00000073712/ENSG00000124813/ENSG00000004487/ENSG00000106799/ENSG00000168214/ENSG00000102804/ENSG00000164690/ENSG00000137693/ENSG00000019549/ENSG00000114251/ENSG00000207725/ENSG00000152661/ENSG00000081237/ENSG00000106571",26,"proliferation","TEAD1-only"
"GO:1990266","neutrophil migration","26/2928","79/15151",0.329113924050633,1.70300719374697,3.06613179545185,0.00289591172388529,0.0344829086155998,0.0274042858886359,"ENSG00000124126/ENSG00000111913/ENSG00000145147/ENSG00000213853/ENSG00000115594/ENSG00000184588/ENSG00000078401/ENSG00000153898/ENSG00000171608/ENSG00000006210/ENSG00000198001/ENSG00000115310/ENSG00000150455/ENSG00000156234/ENSG00000092969/ENSG00000197405/ENSG00000071127/ENSG00000134215/ENSG00000107862/ENSG00000128340/ENSG00000035664/ENSG00000109743/ENSG00000197635/ENSG00000115008/ENSG00000166086/ENSG00000169429",26,"migration","TEAD1-only"
"GO:0071622","regulation of granulocyte chemotaxis","17/2928","45/15151",0.377777777777778,1.95481936854888,3.13946527331992,0.00302554323586936,0.0355261207735612,0.0282333483246957,"ENSG00000137801/ENSG00000111913/ENSG00000145147/ENSG00000078401/ENSG00000184371/ENSG00000150455/ENSG00000149177/ENSG00000111199/ENSG00000169398/ENSG00000197405/ENSG00000128340/ENSG00000035664/ENSG00000182578/ENSG00000109743/ENSG00000197635/ENSG00000166086/ENSG00000169429",17,"migration","TEAD1-only"
"GO:0043534","blood vessel endothelial cell migration","38/2928","128/15151",0.296875,1.53618617657104,2.9815713812317,0.00308116004165113,0.0360390746642845,0.0286410034684589,"ENSG00000137801/ENSG00000126785/ENSG00000184304/ENSG00000048052/ENSG00000134954/ENSG00000126016/ENSG00000133121/ENSG00000137764/ENSG00000142627/ENSG00000099250/ENSG00000128052/ENSG00000145147/ENSG00000150630/ENSG00000213853/ENSG00000145632/ENSG00000166068/ENSG00000135046/ENSG00000165757/ENSG00000138685/ENSG00000081189/ENSG00000100345/ENSG00000154188/ENSG00000164867/ENSG00000102359/ENSG00000205542/ENSG00000061273/ENSG00000034152/ENSG00000179776/ENSG00000100065/ENSG00000125968/ENSG00000120899/ENSG00000091879/ENSG00000253008/ENSG00000135124/ENSG00000185591/ENSG00000109458/ENSG00000189403/ENSG00000207935",38,"migration","TEAD1-only"
"GO:0035264","multicellular organism growth","43/2928","149/15151",0.288590604026846,1.49331838852826,2.9617527784225,0.00310614484616729,0.0360798802623858,0.0286734325274079,"ENSG00000150347/ENSG00000077092/ENSG00000075391/ENSG00000075426/ENSG00000169083/ENSG00000149295/ENSG00000104884/ENSG00000142784/ENSG00000184371/ENSG00000134250/ENSG00000131759/ENSG00000113739/ENSG00000120756/ENSG00000184486/ENSG00000177565/ENSG00000197381/ENSG00000139174/ENSG00000110436/ENSG00000108557/ENSG00000197969/ENSG00000166224/ENSG00000087460/ENSG00000173706/ENSG00000178209/ENSG00000182197/ENSG00000043591/ENSG00000115904/ENSG00000149311/ENSG00000168610/ENSG00000181690/ENSG00000148339/ENSG00000122257/ENSG00000018408/ENSG00000127528/ENSG00000104881/ENSG00000169504/ENSG00000034053/ENSG00000118260/ENSG00000168389/ENSG00000141385/ENSG00000132932/ENSG00000084073/ENSG00000140718",43,"proliferation","TEAD1-only"
"GO:0014842","regulation of skeletal muscle satellite cell proliferation","7/2928","12/15151",0.583333333333333,3.01847108378871,3.42347773275252,0.00316670157393388,0.0361906768251823,0.0287614848641814,"ENSG00000138685/ENSG00000096968/ENSG00000154188/ENSG00000003402/ENSG00000112033/ENSG00000154928/ENSG00000177045",7,"proliferation","TEAD1-only"
"GO:0060251","regulation of glial cell proliferation","15/2928","38/15151",0.394736842105263,2.04257441760138,3.14939017271607,0.00319629148911524,0.0362368832041839,0.0287982060362309,"ENSG00000131095/ENSG00000146648/ENSG00000136244/ENSG00000027075/ENSG00000150630/ENSG00000186575/ENSG00000207971/ENSG00000103257/ENSG00000114315/ENSG00000157933/ENSG00000181690/ENSG00000164690/ENSG00000207725/ENSG00000022840/ENSG00000244405",15,"proliferation","TEAD1-only"
"GO:0045927","positive regulation of growth","62/2928","232/15151",0.267241379310345,1.382846358583,2.87608424385865,0.00349717174631655,0.0386124298408607,0.0306861024401853,"ENSG00000115414/ENSG00000107562/ENSG00000112902/ENSG00000182621/ENSG00000171476/ENSG00000137764/ENSG00000099250/ENSG00000146648/ENSG00000131711/ENSG00000187079/ENSG00000170312/ENSG00000157227/ENSG00000078401/ENSG00000151320/ENSG00000149295/ENSG00000109501/ENSG00000138685/ENSG00000081189/ENSG00000108379/ENSG00000184371/ENSG00000187164/ENSG00000120756/ENSG00000184486/ENSG00000176788/ENSG00000179242/ENSG00000169946/ENSG00000008086/ENSG00000137845/ENSG00000176170/ENSG00000182149/ENSG00000171612/ENSG00000092969/ENSG00000105887/ENSG00000120899/ENSG00000112033/ENSG00000273749/ENSG00000106799/ENSG00000198742/ENSG00000168214/ENSG00000178568/ENSG00000177189/ENSG00000171517/ENSG00000007168/ENSG00000067715/ENSG00000004848/ENSG00000106541/ENSG00000130713/ENSG00000101665/ENSG00000137693/ENSG00000184349/ENSG00000144674/ENSG00000207725/ENSG00000118260/ENSG00000168389/ENSG00000131378/ENSG00000121864/ENSG00000141564/ENSG00000107779/ENSG00000207935/ENSG00000132932/ENSG00000156239/ENSG00000127603",62,"proliferation","TEAD1-only"
"GO:0071621","granulocyte chemotaxis","28/2928","88/15151",0.318181818181818,1.64643877297566,2.97656891501166,0.00354103047192118,0.038951335191133,0.0309554375827506,"ENSG00000137801/ENSG00000124126/ENSG00000111913/ENSG00000145147/ENSG00000135046/ENSG00000184588/ENSG00000078401/ENSG00000171951/ENSG00000108691/ENSG00000184371/ENSG00000171608/ENSG00000006210/ENSG00000150455/ENSG00000149177/ENSG00000156234/ENSG00000111199/ENSG00000092969/ENSG00000169398/ENSG00000197405/ENSG00000134215/ENSG00000107862/ENSG00000128340/ENSG00000035664/ENSG00000182578/ENSG00000109743/ENSG00000197635/ENSG00000166086/ENSG00000169429",28,"migration","TEAD1-only"
"GO:1904035","regulation of epithelial cell apoptotic process","16/2928","42/15151",0.380952380952381,1.97124642206609,3.08488631023096,0.00360007790084515,0.0395273859317283,0.0314132371076577,"ENSG00000141458/ENSG00000136244/ENSG00000153246/ENSG00000153113/ENSG00000109501/ENSG00000151748/ENSG00000096968/ENSG00000003402/ENSG00000106483/ENSG00000148737/ENSG00000160710/ENSG00000174808/ENSG00000140443/ENSG00000137693/ENSG00000148180/ENSG00000091831",16,"apoptosis","TEAD1-only"
