"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","collection"
"GNF2_CENPF",1.0550152856992e-20,9.28149697593874e-18,1.1778932614942,-0.814922160806776,-2.9423136398139,61,"HJURP;DLGAP5;RRM2;KIF18B;CDCA8;UBE2C;TTK;MKI67;BIRC5;KIFC1;TOP2A;SHCBP1;MYBL2;ZWINT;CDC20;NDC80;ASPM;TPX2;AURKA;CDK1;FOXM1;HMMR;E2F8;CCNA2;KIF15;NUSAP1;PTTG1;MCM10;PLK4;PCLAF;CDCA3;TYMS;GINS2;CENPE;CKS2;HMGB2;TMPO;CCNB2","14_C2_Curated"
"GNF2_CKS1B",1.0457084420455e-08,5.25692572508301e-07,0.747739663149885,-0.745190450058622,-2.43976101566718,37,"CDCA8;UBE2C;KIF20A;AURKB;BIRC5;CDC20;NDC80;ASPM;TPX2;ESPL1;CCNA2;BUB1;RAN;CKS1B;CENPE;MELK;NCAPD2;KIF2C;MCM6","14_C2_Curated"
"GNF2_CKS2",1.21027351532106e-13,1.39637786898847e-11,0.943632225232838,-0.783410133686238,-2.71487298289171,50,"DLGAP5;KIF20A;TTK;BIRC5;TOP2A;SHCBP1;ZWINT;CDC20;NDC80;ASPM;CDK1;FOXM1;HMMR;CCNA2;DTL;NUSAP1;PTTG1;PLK4;PCLAF;GINS1;CDCA3;TYMS;GINS2;CENPE;CKS2;HMGB2;CCNB2;FEN1;CKAP2;PRC1;CENPF;RACGAP1","14_C2_Curated"
"GNF2_CYP2B6",0.2569573283859,0.703963572229088,0.0323199357051206,0.393539911302619,1.14963273486641,37,"AGXT;SERPINF2;ORM2;SERPING1;RDH16;C8G;HSD17B6;SLC22A1;HPN;ABCC6;SDS;CYP2C9;HGFAC;DCXR;TAT;IGFALS;SLC27A5","14_C2_Curated"
"GNF2_DAP3",0.0248447204968944,0.232420230268977,0.186472629239996,-0.338071652961118,-1.36299053909095,118,"ABCB7;RPL22;EPRS1;PSMA1;RBMX;PPIH;RPS29;SNRPD3;RPS8;SRSF1;SRSF3;RPL37;ATP5MC2;SRSF7;MAPK1IP1L;SNRNP200;HNRNPU;KHDRBS1;RNF138;HNRNPA1;RPL3;ATP5MG;EXOSC8;UBA52;RPL41;SRSF2;IFRD1;RPL14;TRA2B;DDX50;RPS23;SRRM1;RPL31;PSMA7;HNRNPR;RPL7;RPL39;RPS16;RBM15;ATG5;RPL13A;UTP3;SRP19;RPL17;RPS3A","14_C2_Curated"
"GNF2_DDX5",0.10540271793172,0.491644373517411,0.079670326613859,-0.34122069921057,-1.2377373083095,63,"TRIM22;ITGA4;BIRC2;MBNL1;PTPRC;RBM22;CCNL1;DDX5;SCAF11;SCAF8;KDM5A;YTHDC1;DDX3X;PHF11;IKBKB;ZXDC;SF3B1","14_C2_Curated"
"GNF2_DEK",0.161714106975289,0.594020816749523,0.0618193194977296,-0.333411137082716,-1.18762747967235,56,"HMGB2;DUT;RBMX;SRI;HMGB1;DEK;SFPQ;VRK1;SRSF1;SRSF3;NUP50;HNRNPU;EXOSC8;ANP32B;SRSF2;TRA2B;SUZ12;HNRNPM;HNRNPR;RAD21;SNRPD1;CBX3","14_C2_Curated"
"GNF2_DENR",0.632891900215584,0.955657592712592,0.0283716689736199,-0.265454865182349,-0.916177282223011,49,"ZNF22;EPRS1;SYNCRIP;RBMX;BRD8;PPIH;MAPK1IP1L;HNRNPU;KHDRBS1;HNRNPA1;EXOSC8;DENR;TRA2B;HNRNPH3;DDX50;HNRNPR;RBM15","14_C2_Curated"
"GNF2_DNM1",0.285896708286039,0.732150884951583,0.028723985140975,0.340146363964238,1.10790529901763,68,"SNCB;TSPAN7;CAMK2A;CAMK2B;RPH3A;KCNQ2;TAGLN3;BSN;OLFM1;RUNDC3A;SLC12A5;GAP43;RALYL;PGBD5;MAPT;FXYD7","14_C2_Curated"
"GNF2_EGFR",0.165624498957832,0.597363159681618,0.0425173739246544,0.469509557319209,1.26339105803373,24,"PLAC1;PSG3;PSG9;HSD3B1;PSG7;PSG1;GCM1;PSG4;FBN2;GDF15","14_C2_Curated"
"GNF2_EIF3S6",0.148102310231023,0.569586917708164,0.0748173840772458,-0.286399533536906,-1.15406839553653,117,"RPL22;EPRS1;NAP1L1;RPS29;RPS8;RPL28;RPL37;ATP5MC2;SRSF7;RPS19;RPL13;HNRNPA1;RPL3;ATP5MG;UBA52;RPL41;RPL10A;RACK1;RPL14;RPL18A;RPLP2;DDX50;RPS23;SRRM1;RPL31;RPL7;RPS18;RPL39;RPS16;RPL13A;EEF1B2;POLR1D;RPL29;RPL17;RPS3A;RPS13;NACA;RPS9;RPS10;EIF3E;RPL15;MTIF2;RPL4;TAF1D;EIF3F;RPL7A;RPSA;RPL9;FAU;RPL36;RPL32;RPL24;DDX47;EIF4B;RPL36A;RPS3;EIF3D;RPL35A;UQCRB;RPL18;PMPCB","14_C2_Curated"
"GNF2_ELAC2",0.370656370656371,0.806770958016638,0.0382139433709702,-0.308103161395029,-1.04314574417543,44,"PSMA1;RBMX;SFPQ;SRSF1;SRSF10;SNRNP200;HNRNPF;SMARCA5;EXOSC8;EED;PSME2;HNRNPM;HNRNPR;FUS;NUP62;HNRNPK;PRPF40A;U2SURP;NAA15;DDX47","14_C2_Curated"
"GNF2_ESPL1",2.47325068317611e-13,2.67795973972208e-11,0.932595211336209,-0.833558294703756,-2.70289028727583,35,"RRM2;CDCA8;UBE2C;KIF20A;MKI67;AURKB;BIRC5;TOP2A;CDC20;ASPM;TPX2;FOXM1;HMMR;ESPL1;PLK1;CCNA2;BUB1B;SPAG5;BUB1;CENPA;CKS1B;CENPE;CCNB2;MELK;NCAPD2;KIF2C;MCM6","14_C2_Curated"
"GNF2_FBL",0.0848623853211009,0.44702824738204,0.105228221404324,-0.289708131983917,-1.20137304379243,144,"RPL22;EPRS1;SYNCRIP;RBMX;NAP1L1;PPIH;RPS29;SNRPD3;RPS8;RPL28;SRSF1;SRSF3;HINT1;RPL37;ATP5MC2;SRSF7;SRSF10;NUP210;SNRNP200;RPS19;KHDRBS1;HNRNPD;RBM12;HNRNPF;RPL13;NONO;HNRNPA1;RPL3;EXOSC8;RRP1B;SRSF2;RPL10A;SF1;RACK1;RPL14;TRA2B;DDX50;RPS23;SRRM1;SUZ12;HNRNPR;RPL7;RPS16;RBM15;RPL13A;UTP3;EEF1B2;POLR1D;RPL29;RPL17;NACA;HNRNPA2B1;RPS10;EIF3E;RPL15;MTIF2;RPL4;TAF1D;RPL7A;U2SURP;RPSA;RPL9;EIF2S3;RPL36","14_C2_Curated"
"GNF2_FEN1",7.95937927808492e-13,7.67371388481666e-11,0.921426003494898,-0.742358714628918,-2.64431961386106,56,"DLGAP5;KIF18B;TTK;TOP2A;SHCBP1;ZWINT;NDC80;RAD51AP1;CDK1;FOXM1;HMMR;E2F8;CCNA2;DTL;NUSAP1;PLK4;PCLAF;GINS1;TYMS;GINS2;CKS2;HMGB2;CCNB2;FEN1;DUT;PRC1;CENPF;RACGAP1;DHFR","14_C2_Curated"
"GNF2_FGR",0.628371945414154,0.954355147135265,0.0178195988990446,0.322825536206217,0.888957525040089,27,"S100A4;CTSS;RGS19;FGR;FGL2;FCER1G;TNFRSF1B;AOAH","14_C2_Curated"
"GNF2_FOS",0.0595164290142591,0.383542234332425,0.0722438159950612,0.486178488242741,1.41393809925947,36,"CD163;MS4A6A;NOD2;MAFB;FES;CTSS;CAPG;FOS;CD33","14_C2_Curated"
"GNF2_G22P1",0.967814161768822,1,0.0198459112740289,-0.198985171252351,-0.645227922398689,35,"EPRS1;SNRPD3;SRSF3;KHDRBS1;EXOSC8;TRA2B;RBM4;XRCC6;NUP62;EIF4A1;TRMT112;U2AF1;PTBP1;ILF2;UBE2I;PSMA6;PSMB1;PSMB7;PSMG2;RTRAF;UTP18;CPSF6;PABPN1;KARS1;EIF3B;DHX15;SNRPC;SAP18;ZNF207;SUMO2;WBP11;RPL26L1;MRPL9;PSMD4;PES1","14_C2_Curated"
"GNF2_GLTSCR2",0.0660454919155933,0.397628889736481,0.0919032203847858,-0.445056177438316,-1.39078786217406,30,"RPS29;RPL28;RPS19;RPL13;RPL3;RPL18A;RPLP2;RPS16;RPL13A;EEF1B2;RPS9;RPS10;NOP53;RPS27;EEF1D;FAU;RPL35A;RPL18;RPS21;RPL12;RPLP1;RPL34;RPL35","14_C2_Curated"
"GNF2_GSTM1",0.00723351985805923,0.107404035360804,0.198584486969905,0.463317861229648,1.56517789005385,87,"APOA1;PCK1;FTCD;RBP4;ALDH1L1;AGXT;SLC22A7;SERPINF2;CYP4F12;ORM2;SERPING1;RDH16;C8G;HSD17B6;AMBP;RARRES2;TMEM176B;SLC22A1;TMEM176A;HPN;PEMT;ABCC6;SDS;TMPRSS6;CYP2C9;SERPINC1;ATF5;HGFAC;HMGCS2;DCXR;F10;TAT;SARDH;IGFALS;SLC27A5","14_C2_Curated"
"GNF2_H2AFX",2.04643322089197e-10,1.32135752372823e-08,0.826657301178302,-0.811549374036258,-2.55201316148145,31,"DLGAP5;RRM2;KIF18B;CDCA8;BIRC5;SHCBP1;ZWINT;CDC20;ASPM;AURKA;CDK1;FOXM1;CCNA2;NUSAP1;PTTG1;TYMS;CENPE;HMGB2;TMPO;CCNB2","14_C2_Curated"
"GNF2_HAT1",0.00115794349488597,0.0257898934082514,0.45505986738723,-0.511047051470105,-1.76380153508333,49,"NDC80;PRPS1;NUSAP1;HMGB2;FEN1;RBMX;SRI;CENPF;DEK;SNRPG;VRK1;SRSF1;SRSF3;NUP50;MRPL35;EXOSC8;RRM1;MCM3;ANP32B;USP14","14_C2_Curated"
"GNF2_HCK",0.015782915686003,0.175564981911761,0.134646973904378,0.445032879274967,1.47947725014589,78,"CLEC7A;CDA;PECAM1;DPEP2;ITGAX;MS4A6A;NOD2;S100A4;CTSS;NCF2;STXBP2;UBE2D1;FPR1;SPI1;CCR1;LY96;FGR;FGL2;FCER1G;TBXAS1;MYO1F;SDCBP","14_C2_Curated"
"GNF2_HDAC1",0.0644904458598726,0.395841927898139,0.11260357881031,-0.314583203462314,-1.25345214332167,108,"RPL22;PSMA1;RBMX;FAM111A;CLK2;SCAF11;SNRPD3;ZBTB1;SRSF1;TAPBP;SRSF3;YTHDC1;SRSF7;SRSF10;SNRNP200;HNRNPU;KHDRBS1;RNF138;HNRNPF;NONO;SMARCA5;EXOSC8;EED;SF3B1;SRSF2;SF1;PSME2;TRA2B;DDX50;RPS23;SRRM1;HNRNPM;HNRNPR;RBM15;OSR1;IFI16;UTP3;TENT4A;CDK5RAP1;CSK;HNRNPDL;HNRNPK;NACA;UBE2D2;U2SURP;EIF2S3;SRSF4;POP5;SF3A1;DDX47;EIF4B;RBM39","14_C2_Curated"
"GNF2_HLA_C",0.209839508024599,0.650594915188161,0.0357793259745138,0.389144017172927,1.18194993371622,45,"INPP5D;RAC2;CD53;HLA-G;ARHGAP45;HLA-B;SASH3;B2M;WAS;GPSM3;VAV1;HLA-C;HLA-A","14_C2_Curated"
"GNF2_HMMR",1.53946606466271e-20,1.20386246256624e-17,1.16906996676109,-0.858785667369377,-2.94278859090703,47,"DLGAP5;RRM2;KIF18B;CDCA8;UBE2C;KIF20A;TTK;MKI67;AURKB;BIRC5;TOP2A;SHCBP1;ZWINT;CDC20;NDC80;ASPM;AURKA;CDK1;FOXM1;HMMR;ESPL1;E2F8;PLK1;CCNA2;NUSAP1;BUB1B;PLK4;CDCA3;TYMS;BUB1;GINS2;CENPE;CKS2;CCNB2;MELK","14_C2_Curated"
"GNF2_HPN",0.000795165674948161,0.0190352925860039,0.477270815362862,0.479015245778348,1.64482038366073,99,"APOA1;PCK1;FTCD;RBP4;APOH;ALDH1L1;HABP2;AGXT;ASS1;SLC22A7;SERPINF2;CYP4F12;ORM2;SERPING1;RDH16;C8G;HSD17B6;AMBP;RARRES2;QPRT;TMEM176B;SLC22A1;TMEM176A;HPN;PEMT;ABCC6;SDS;TMPRSS6;CYP2C9;SERPINC1;ATF5;HGFAC;HMGCS2;DCXR;F10;TAT","14_C2_Curated"
"GNF2_HPX",0.00295500335795836,0.0562089557657053,0.310776919977249,0.474004114413638,1.62966750942728,100,"APOA1;PCK1;FTCD;RBP4;APOH;ALDH1L1;HABP2;AGXT;SLC22A7;SERPINF2;CYP4F12;ORM2;SERPING1;RDH16;C8G;HSD17B6;AMBP;RARRES2;TMEM176B;SLC22A1;AKR1D1;TMEM176A;AGT;HPN;PEMT;ABCC6;SDS;TMPRSS6;CYP2C9;SERPINC1;ATF5;HGFAC;HMGCS2;DCXR;F10;TAT","14_C2_Curated"
"GNF2_ICAM3",0.928796110952245,1,0.0208035511201481,-0.216032781010824,-0.715127762650222,39,"ARHGAP25;CASP4;RIPOR2;FMNL1;PTPRC;EMP3;PTPN6;IRF1","14_C2_Curated"
"GNF2_IGF1",0.227540019601437,0.672585744626172,0.0358688289733687,0.463792361309404,1.19785647190361,20,"ORM2;SERPING1;RDH16;C8G;HSD17B6;SLC22A1;SDS;CYP2C9;IGF1;HGFAC;IGFALS;SLC27A5","14_C2_Curated"
"GNF2_IGFBP1",0.00878875039948866,0.122002416788168,0.194887297433682,0.616186836311123,1.66901143024491,25,"IGF2;GPC3;PLAC1;PSG3;PSG9;HSD3B1;PSG7;TAC3;PSG1;MMP11;GCM1;PSG4;GDF15","14_C2_Curated"
"GNF2_IL2RB",0.0380831482069184,0.299904122722915,0.0920996025791478,0.542130946109705,1.49285397234955,27,"PRF1;SPON2;IL2RB;CD247;GNLY;PRKCH;NCR3","14_C2_Curated"
"GNF2_INPP5D",0.196865966834018,0.636153661422322,0.0374295602878443,0.401740190189707,1.19896993837178,41,"INPP5D;RAC2;CD53;HLA-G;HLA-B;SASH3;WAS;VAV1;HLA-C;HLA-A","14_C2_Curated"
"GNF2_ITGAL",0.982298274081723,1,0.010220654362064,0.197729506693771,0.613217123280599,50,"TMC6;CD247;ARHGAP45;PRKCH;CASP8;BIN2;BTN3A3;C11orf21;BTN3A1;BTN3A2;HLA-F;SNRK;CLEC2B;GZMM","14_C2_Curated"
"GNF2_ITGB2",0.0942477876106195,0.468774508271053,0.055241759405866,0.421026836200774,1.31268998095657,52,"PECAM1;DPEP2;ITGAX;PLCB2;S100A4;IL10RA;OSTF1;SELPLG;WAS;BIN2;FGR;FCER1G;ADAM8;MYO1F;TNFRSF1B;APOBR;AOAH","14_C2_Curated"
"GNF2_JAK1",0.978277978907603,1,0.0112603240687587,0.205080692099956,0.577251936032154,30,"CD247;PRKCH;NCR3;BIN2;BTN3A3","14_C2_Curated"
"GNF2_KISS1",0.38189708617483,0.815659559081007,0.025234032164571,0.36257777852127,1.05447391728307,36,"PLAC1;PSG3;CDKN1C;AOC1;PSG9;HSD3B1;PSG7;TAC3;PSG1;MMP11;GCM1;PSG4;FBN2;GDF15","14_C2_Curated"
"GNF2_KPNB1",0.114086956521739,0.506328566047536,0.0784040413719235,-0.330090125954092,-1.22488828812044,72,"PSMA1;SYNCRIP;RBMX;PPIH;SFPQ;SNRPD3;ZBTB1;SRSF1;SRSF3;SKIC8;XRCC5;SRSF7;SRSF10;SNRNP200;HNRNPU;KHDRBS1;RNF138;HNRNPF;SMARCA5;EXOSC8;EED","14_C2_Curated"
"GNF2_LCAT",0.00459770114942529,0.0768613318044066,0.248832632022043,0.464836718060691,1.58567959124423,94,"APOA1;PCK1;FTCD;RBP4;ALDH1L1;HABP2;AGXT;SLC22A7;SERPINF2;CYP4F12;ORM2;SERPING1;RDH16;TFR2;C8G;HSD17B6;AMBP;RARRES2;TMEM176B;SLC22A1;TMEM176A;HPN;PEMT;ABCC6;SDS;TMPRSS6;CYP2C9;SERPINC1;ATF5;HGFAC;HMGCS2;DCXR;F10;TAT","14_C2_Curated"
"GNF2_LYN",0.995670995670996,1,0.0112722927038266,0.177969100060503,0.478892423205525,24,"WAS;HLA-DMA;SELL;CNPY3;SKAP2;GIT2;ARPC3;DAZAP2;RNASET2;HLA-DMB;ERP29","14_C2_Curated"
"GNF2_MAP2K3",0.286729857819905,0.732150884951583,0.047441195780349,-0.295127844731254,-1.08424508955148,68,"H1-0;ALAS2;H4C3;CTSE;NUDT4;NFE2","14_C2_Curated"
"GNF2_MAPT",0.340514569125852,0.782278266238403,0.027192973763518,0.372180175300714,1.082400275563,36,"SNCB;KCNQ2;PALM;ADGRB3;RUNDC3A;DYNC1I1;GAP43;RALYL;MAPT;FXYD7;GRIA2;SCN3B","14_C2_Curated"
"GNF2_MATK",0.0922901012740934,0.465001189576474,0.0589828311509697,0.533937120855476,1.37902235819627,20,"PRF1;IL2RB;CD247;PRKCH","14_C2_Curated"
"GNF2_MBD4",0.140491452991453,0.557058504875406,0.0612585710281592,-0.424974613265854,-1.26606930686666,25,"RPL22;DDX5;SCAF11;RPS29;RPS8;UBA52;SNX2;RPS23;MBD4;WASHC4;NACA;JUND;FAU","14_C2_Curated"
"GNF2_MCL1",0.113210332103321,0.506009867544829,0.050072872271063,0.413751178586434,1.2862411869494,51,"PECAM1;DPEP2;PLCB2;NOD2;S100A4;CTSS;NCF2;CCR1;RAB11FIP1","14_C2_Curated"
"GNF2_MCM4",2.09160143733282e-14,2.72605387332377e-12,0.97599468306432,-0.781139696699257,-2.74526789674563,53,"RRM2;KIF18B;CDCA8;UBE2C;TTK;AURKB;TOP2A;ZWINT;CDC20;NDC80;ASPM;RAD51AP1;AURKA;FOXM1;HMMR;ESPL1;CCNA2;HELLS;BUB1B;PCLAF;GINS1;LMNB1;TYMS;BUB1;GINS2;CKS2;CCNB2;MELK;FEN1;KIF14;MCM6;RACGAP1;CENPM;ASF1B;FANCI;MAD2L1","14_C2_Curated"
