"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","collection"
"GOBP_METAPHASE_CHROMOSOME_ALIGNMENT",3.78048794430398e-11,2.74299733525891e-09,0.851339057116899,-0.617750674247615,-2.43037484969659,100,"CDCA8;AURKB;BIRC5;KIFC1;SPC25;SPC24;CCNB1;ZWINT;NDC80;SKA3;CDK1;KNL1;CDCA5;NUF2;NEK2;SGO1;ECT2;SPAG5;KIF18A;DSN1;FAM83D;SKA2;KIF22;CENPE;KNSTRN;INCENP;KIF14;CDT1;SPDL1;KIF2C;CENPF;DYNC1H1;RACGAP1","02_GO_Biological_Process"
"GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE",1.32952374971861e-10,8.99729629857654e-09,0.826657301178302,-0.718536354836851,-2.52525226398484,53,"CDCA8;AURKB;BIRC5;SPC25;SPC24;CCNB1;NDC80;SKA3;CDK1;KNL1;NUF2;NEK2;SGO1;ECT2;SPAG5;DSN1;SKA2;CENPE;KNSTRN;INCENP;CDT1;KIF2C","02_GO_Biological_Process"
"GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",1.70475033642343e-10,1.13188989318379e-08,0.826657301178302,-0.517415862420966,-2.17463275129678,161,"DLGAP5;CDCA8;TTK;AURKB;BIRC5;KIFC1;SPC25;CCNB1;MYBL2;CDC20;NDC80;KIF23;TPX2;AURKA;CDK1;ESPL1;NUF2;NEK2;PLK1;KIF15;NUSAP1;CENPJ;GNAI1;WDR62;CENPA;RAN;UHRF1;CENPE;PLK2;BORA;MZT1;GPSM2;INCENP;TACC3;SPDL1;PRC1;TUBG1;PKD1;DYNC1H1;NEK6;RACGAP1;CEP126;HSPA1A;CENPH;MAD2L1","02_GO_Biological_Process"
"GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION",1.69851026719349e-10,1.13188989318379e-08,0.826657301178302,-0.68218074489381,-2.46304470175696,61,"DLGAP5;CDCA8;UBE2C;TTK;AURKB;BIRC5;SPC25;SPC24;CCNB1;ZWINT;CDC20;NDC80;KNL1;ESPL1;NUF2;PLK1;BUB1B;BUB1;HASPIN","02_GO_Biological_Process"
"GOBP_CHROMOSOME_SEPARATION",1.9155082488992e-10,1.24827287553265e-08,0.826657301178302,-0.643433031707318,-2.43132696207783,79,"DLGAP5;CDCA8;UBE2C;TTK;AURKB;BIRC5;SPC25;SPC24;CCNB1;ZWINT;CDC20;NDC80;KNL1;ESPL1;NUF2;NCAPG;PLK1;BUB1B;BUB1;NCAPG2;HASPIN;SMARCAD1;INCENP;NCAPD2;SPDL1;CENPF;CENATAC;PLSCR1;TRIP13;MAD2L1","02_GO_Biological_Process"
"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",2.2049623091836e-10,1.41077497563947e-08,0.826657301178302,-0.419532963359471,-1.89916676920095,318,"DDR2;DLGAP5;RRM2;CDCA8;UBE2C;CDC25C;GTSE1;TTK;AURKB;BIRC5;SPC25;SPC24;E2F7;CCNB1;ZWINT;CDC20;NDC80;DACT1;CCL2;AURKA;CDK1;KNL1;ESPL1;CDCA5;NUF2;PLK1;DTL;CDK6;ANXA1;CENPJ;BUB1B;ANLN;PKD2;BUB1;PLCB1;HASPIN;NBN;CDC25A;PRKDC;DBF4B;CENPE;PLK2;KCNH5;RNASEH2B;MIR221;MIR222;TICRR;PKMYT1;BRCA1;CDK2;TFAP4;EGFR;BARD1;INCENP;KIF14;CHEK1;JADE1;CDC6;SPDL1;CDKN2D;CCNH;PRMT2;KANK2;RIOK2;CENPF;ERCC2;PKD1;NEK6;RAD50;SLFN11;PBX1;BCL7A;ACTB;TRIP13;MAD2L1;BABAM2;CCND1;TFDP1;CDC25B;DPF2;RDX;EZH2;FBXO5;RFWD3;PTPN6;RPS27L;DLG1;ETAA1","02_GO_Biological_Process"
"GOBP_SPINDLE_ORGANIZATION",2.23947475618769e-10,1.41994804811252e-08,0.826657301178302,-0.489320600960197,-2.10339674293972,194,"DLGAP5;CDCA8;TTK;AURKB;BIRC5;KIFC1;SPC25;CCNB1;MYBL2;CDC20;NDC80;ASPM;KIF23;TPX2;AURKA;ESPL1;NUF2;NEK2;PLK1;KIF15;AUNIP;CENPJ;GNAI1;SPAG5;WDR62;HAUS4;RAN;UHRF1;CENPE;PLK2;BORA;CCNB2;MZT1;HAUS8;KNSTRN;GPSM2;INCENP;TACC3;TUBGCP3;SUGT1;SPATA17;PRC1;TUBG1;TUBB;PKD1;DYNC1H1;NEK6;RACGAP1;CEP126;MYH9","02_GO_Biological_Process"
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME",2.83229519892134e-10,1.73336466173986e-08,0.814035837847908,-0.557068984972897,-2.26742702036972,126,"H2AC4;H4C1;H1-5;H4C5;H4C3;H4C4;H2AC8;TTK;BRCA2;AURKB;H4C2;H4C16;H4C8;CDK1;KNL1;PLK1;BUB1B;H4C6;CENPA;HASPIN;NBN;H4C14;H4C9;APLF;SPDL1;SLF2;RHNO1;MMS22L;H4C15;MACROH2A2;FAM47E;ESCO2;H2AX;EZH2;SMC5;VRK1;GNL3L;ESR1;CCT6A;RB1","02_GO_Biological_Process"
"GOBP_CHROMOSOME_LOCALIZATION",3.37100832306372e-10,2.04527211876918e-08,0.814035837847908,-0.567848962389448,-2.28937491975538,118,"DLGAP5;CDCA8;AURKB;BIRC5;KIFC1;SPC25;SPC24;CCNB1;ZWINT;NDC80;SKA3;CDK1;KNL1;CDCA5;NUF2;NEK2;SGO1;ECT2;SPAG5;KIF18A;DSN1;FAM83D;SKA2;KIF22;CENPE;KNSTRN;INCENP;KIF14;CDT1;SPDL1;KIF2C","02_GO_Biological_Process"
"GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING",3.59835780121579e-10,2.16455061580827e-08,0.814035837847908,-0.488334746817898,-2.0886746827263,189,"CDCA8;GTSE1;TTK;BRCA2;AURKB;BIRC5;SPC25;SPC24;E2F7;CCNB1;ZWINT;CDC20;NDC80;CDK1;KNL1;FANCD2;NUF2;PLK1;DTL;BUB1B;FBXO4;UFL1;CDC45;BUB1;HASPIN;NBN;PRKDC;PLK2;RNASEH2B;TICRR;BRCA1;CDK2;BARD1;INCENP;CHEK1;CDC6;STK33;CDT1;SPDL1;RHNO1;BRIP1;WDR76;CENPF;RAD50;RAD51;TRIP13;H2AX;MAD2L1;BABAM2;CCND1;EIF2AK4;RFWD3;CRY1;RPS27L;ETAA1;MAD1L1;PABIR1;APC;XPC","02_GO_Biological_Process"
"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",4.30916128792831e-10,2.50643612763962e-08,0.814035837847908,-0.386703944834715,-1.79094143752795,411,"DDR2;DLGAP5;RRM2;CDCA8;UBE2C;CDC25C;GTSE1;TTK;BRCA2;AURKB;BIRC5;SPC25;SPC24;E2F7;CCNB1;ZWINT;CDC20;NDC80;DACT1;CCL2;AURKA;CDK1;KNL1;ESPL1;CDCA5;FANCD2;NUF2;PLK1;DTL;CDK6;ANXA1;CENPJ;BUB1B;ANLN;FBXO4;PKD2;UFL1;CDC45;FAM83D;BUB1;PLCB1;HASPIN;NBN;CDC25A;PRKDC;DBF4B;CENPE;PLK2;KCNH5;RNASEH2B;MIR221;MIR222;TICRR;PKMYT1;BRCA1;CDK2;TFAP4;EGFR;BARD1;INCENP;KIF14;CHEK1;JADE1;CDC6;STK33;CDT1;SPDL1;RHNO1;DYRK3;BRIP1;CDKN2D;CCNH;PRMT2;KANK2;WDR76;RIOK2;CENPF;ERCC2;PKD1;NEK6;RAD50;SLFN11;PBX1;BCL7A;ACTB;RAD51;TRIP13;H2AX;MAD2L1;BABAM2;CCND1;EIF2AK4;DBF4;TFDP1;CDC25B;DPF2;RDX;EZH2;FBXO5;RFWD3;PTPN6;CRY1;RPS27L;DLG1;ETAA1","02_GO_Biological_Process"
"GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT",5.20041175237099e-10,3.00004081255632e-08,0.801215574617779,-0.672599205931418,-2.42845011820613,61,"CDCA8;AURKB;BIRC5;KIFC1;CCNB1;NDC80;SKA3;CDK1;CDCA5;NUF2;KIF18A;SKA2;KIF22;CENPE;INCENP;KIF14;CDT1;SPDL1;KIF2C","02_GO_Biological_Process"
"GOBP_MITOTIC_SPINDLE_ORGANIZATION",6.12098060223048e-10,3.50239524215432e-08,0.801215574617779,-0.538197899867324,-2.20138103877662,131,"DLGAP5;CDCA8;TTK;AURKB;BIRC5;KIFC1;SPC25;CCNB1;MYBL2;CDC20;NDC80;KIF23;TPX2;AURKA;NUF2;NEK2;PLK1;KIF15;CENPJ;GNAI1;WDR62;RAN;UHRF1;CENPE;PLK2;BORA;MZT1;GPSM2;INCENP;TACC3;PRC1;TUBG1;PKD1;DYNC1H1;NEK6;RACGAP1;CEP126;HSPA1A;CENPH","02_GO_Biological_Process"
"GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION",2.71358060868602e-09,1.50379372629388e-07,0.774939030136436,-0.590012033068406,-2.28643822161596,91,"CDCA8;TTK;AURKB;BIRC5;SPC25;TOP2A;SPC24;CCNB1;ZWINT;CDC20;NDC80;KNL1;ESPL1;NUF2;PLK1;PIF1;BUB1B;BUB1;HASPIN;NBN;INCENP;XRCC1;SPDL1;CENPF;RAD50;TRIP13;MAD2L1;STN1;FBXO5;MAD1L1;APC;GNL3L","02_GO_Biological_Process"
"GOBP_TELOMERE_ORGANIZATION",3.4959008155017e-09,1.87817938469473e-07,0.774939030136436,-0.472151302599182,-2.01846429059733,183,"H3C3;H3C7;H3C2;H4C1;H4C5;H3C11;H3C8;H4C3;H4C4;H3C1;BRCA2;AURKB;H4C2;H4C16;H4C8;H3C10;NEK2;PIF1;EXO1;FBXO4;H4C6;NBN;PRKDC;H4C14;NAF1;H4C9;CDK2;FEN1;XRCC1;SLF2;H3C6;H4C15;RAD50;RAD51;MYC;TNKS1BP1;HSP90AA1","02_GO_Biological_Process"
"GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",3.96683372217266e-09,2.09914103283092e-07,0.761460801445585,0.741150362735091,2.280313669384,48,"KRT14;KRT17;KRT6A;KRT9;KRT35;KRT16;KRT75;KRT32;KRT19;KRT36;KRT5;KRT37;KRT38;KRT15;KRT31;KRT39;KRT13;DES","02_GO_Biological_Process"
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN",6.80041377106194e-09,3.57173971050253e-07,0.761460801445585,-0.667828041582477,-2.39209754042766,58,"H2AC4;H4C1;H1-5;H4C5;H4C3;H4C4;H2AC8;H4C2;H4C16;H4C8;PLK1;H4C6;CENPA;H4C14;H4C9;APLF;MMS22L;H4C15;MACROH2A2;FAM47E;ESCO2","02_GO_Biological_Process"
"GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION",7.18529595167095e-09,3.71839065498972e-07,0.761460801445585,-0.69632131761556,-2.39263629018474,48,"CDCA8;TTK;AURKB;BIRC5;SPC25;SPC24;CCNB1;ZWINT;CDC20;NDC80;KNL1;NUF2;PLK1;BUB1B;BUB1;HASPIN;INCENP;SPDL1;CENPF;TRIP13;MAD2L1;FBXO5;MAD1L1;APC;XRCC3","02_GO_Biological_Process"
"GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS",8.06560815394665e-09,4.11346015851279e-07,0.747739663149885,0.681885103885192,2.2228131675752,69,"KRT14;KRT17;KRT6A;KRT9;KRT35;KRT16;KRT75;KRT32;KRT19;KRT36;KRT5;KRT37;KRT38;KRT15;KRT31;KRT39;KRT13;DES;KRT85;KRT20;SHH;ATP8A2;TCHH;PPL;KRT12;FAM83H;NEFM;KRT23","02_GO_Biological_Process"
"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS",8.05205684247396e-09,4.11346015851279e-07,0.747739663149885,-0.413327374049057,-1.84731047730144,284,"CDCA8;GTSE1;TTK;BRCA2;AURKB;BIRC5;SPC25;SPC24;E2F7;CCNB1;ZWINT;CDC20;NDC80;DACT1;CCL2;CDK1;KNL1;ESPL1;FANCD2;NUF2;NEK2;E2F8;PLK1;DTL;BUB1B;FBXO4;PKD2;UFL1;CDC45;BUB1;HASPIN;NBN;PRKDC;PLK2;RNASEH2B;TICRR;PKMYT1;BRCA1;CDK2;BARD1;INCENP;MDM1;CHEK1;JADE1;CDC6;STK33;CDT1;SPDL1;TOM1L1;RHNO1;BRIP1;CDKN2D;PRMT2;KANK2;WDR76;CENPF;RBM14;RAD50;SLFN11;CENATAC;RAD51;TRIP13;H2AX;MAD2L1;BABAM2;CCND1;EIF2AK4;LIF;EZH2;FBXO5;RFWD3;CRY1;RPS27L;DLG1;ETAA1;MAD1L1;PABIR1;APC;CCNF;XPC;MYO16;GPR132;RB1;APBB2","02_GO_Biological_Process"
"GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION",8.88252080112134e-09,4.49749506462532e-07,0.747739663149885,-0.527472404689162,-2.14696063710994,126,"DLGAP5;CDCA8;UBE2C;TTK;MKI67;AURKB;BIRC5;SPC25;SPC24;CCNB1;ZWINT;CDC20;NDC80;CDK1;KNL1;ESPL1;NUF2;NCAPG;PLK1;BUB1B;BUB1;NCAPG2;CDCA2;HASPIN;CENPE;INCENP;TACC3;CDC6;NCAPD2;SPDL1;KIF2C;ANAPC1;RIOK2;CENPF;NEK6;PLSCR1;BCL7A;ACTB;TRIP13;MAD2L1;DPF2;FBXO5;SMC5;MAD1L1;APC;RB1;PHF10;XRCC3","02_GO_Biological_Process"
"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION",1.34351815979073e-08,6.65893014690644e-07,0.747739663149885,-0.673764819802045,-2.3679054304563,53,"CDCA8;TTK;AURKB;BIRC5;SPC25;SPC24;CCNB1;ZWINT;CDC20;NDC80;CDK1;KNL1;NUF2;PLK1;BUB1B;BUB1;HASPIN;INCENP;SPDL1","02_GO_Biological_Process"
"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE",1.82767373252164e-08,8.93275536769952e-07,0.73376198835648,-0.376804555936678,-1.72113944895871,359,"CDCA8;GTSE1;LATS2;TTK;BRCA2;AURKB;BIRC5;YTHDC2;SPC25;SPC24;E2F7;CCNB1;ZWINT;CDC20;NDC80;DACT1;CCL2;CDK1;KNL1;ESPL1;FANCD2;NUF2;NEK2;E2F8;PLK1;DTL;CDK6;BUB1B;FBXO4;PKD2;UFL1;PTPRK;CDC45;BUB1;HASPIN;NBN;PRKDC;PLK2;RNASEH2B;TICRR;PKMYT1;BRCA1;HOXD10;CDK2;TFAP4;SIPA1;EGFR;BARD1;INCENP;MDM1;CHEK1;JADE1;CDC6;STK33;CDT1;SPDL1;TOM1L1;RHNO1;BRIP1;CDKN2D;PTGS2;PRMT2;INHA;KANK2;WDR76;CENPF;RBM14;TSC22D2;RAD50;BTG1;SLFN11;CENATAC;ANGEL2;RAD51;TRIP13;H2AX;MAD2L1;BABAM2;CCND1;NUDT6;EIF2AK4;LIF;EZH2;FBXO5;RFWD3;CRY1;HOXC9;RPS27L;DLG1;ETAA1;MAD1L1;PABIR1;APC;GATA3;CCNF;XPC;MYO16;LATS1;GPR132;RB1;APBB2","02_GO_Biological_Process"
"GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION",3.23064084167941e-08,1.55734590710546e-06,0.719512826338911,-0.543925806526262,-2.14527249181885,102,"DLGAP5;CDCA8;UBE2C;TTK;AURKB;BIRC5;SPC25;SPC24;CCNB1;ZWINT;CDC20;NDC80;CDK1;KNL1;ESPL1;NUF2;PLK1;BUB1B;BUB1;HASPIN;CENPE;INCENP;TACC3;CDC6;SPDL1;ANAPC1;RIOK2;CENPF;NEK6;BCL7A;ACTB;TRIP13;MAD2L1;DPF2;FBXO5;MAD1L1;APC;RB1;PHF10;XRCC3","02_GO_Biological_Process"
"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",4.95562230635712e-08,2.32517798614276e-06,0.719512826338911,-0.457972562873021,-1.9377693955069,173,"CDCA8;GTSE1;TTK;AURKB;BIRC5;SPC25;SPC24;E2F7;CCNB1;ZWINT;CDC20;NDC80;DACT1;CCL2;CDK1;KNL1;NUF2;PLK1;DTL;BUB1B;PKD2;BUB1;HASPIN;NBN;PRKDC;PLK2;TICRR;PKMYT1;BRCA1;CDK2;BARD1;INCENP;CHEK1;JADE1;CDC6;SPDL1;PRMT2;KANK2;CENPF;RAD50;SLFN11;TRIP13;MAD2L1;BABAM2;CCND1;EZH2;FBXO5;RFWD3;RPS27L;DLG1;ETAA1;MAD1L1;PABIR1;APC;MYO16;GPR132;RB1","02_GO_Biological_Process"
"GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",6.04738754819012e-08,2.81864328239484e-06,0.704975715167238,-0.496859083148888,-2.05602545557941,141,"CDCA8;GTSE1;TTK;AURKB;BIRC5;SPC25;SPC24;E2F7;CCNB1;ZWINT;CDC20;NDC80;CDK1;KNL1;FANCD2;NUF2;PLK1;DTL;BUB1B;BUB1;HASPIN;NBN;PRKDC;PLK2;TICRR;BRCA1;CDK2;BARD1;INCENP;CHEK1;CDC6;STK33;SPDL1;CENPF;RAD50;TRIP13;MAD2L1;BABAM2;CCND1;RFWD3;RPS27L;ETAA1;MAD1L1;PABIR1;APC;XPC;XRCC3;PML;MDC1;EME1;TIPIN","02_GO_Biological_Process"
"GOBP_KERATINIZATION",9.579065940048e-08,4.40637033242208e-06,0.704975715167238,0.782025692665952,2.21596109242049,31,"KRT17;KRT6A;KRT16;KRT75;KRT5;SFN;CDH3;CERS3;CYP26B1;KRT85;CNFN;TCHH;PPL","02_GO_Biological_Process"
"GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN",1.02099469817349e-07,4.66607836736689e-06,0.704975715167238,-0.870374053994236,-2.30380516757647,16,"H2AC4;H4C1;H4C5;H4C3;H4C4;H2AC8;H4C2;H4C16;H4C8;H4C6;CENPA;H4C14;H4C9","02_GO_Biological_Process"
"GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION",1.03186543936114e-07,4.68533481433787e-06,0.704975715167238,-0.516528349830685,-2.07330368141161,114,"TGFA;DLGAP5;CDCA8;EDN1;UBE2C;CDC25C;TTK;MKI67;AURKB;BIRC5;SPC25;SPC24;CCNB1;ZWINT;CDC20;NDC80;AURKA;KNL1;ESPL1;NUF2;NEK2;PLK1;NUSAP1;BUB1B;BUB1;CDCA2;HASPIN;KIF20B;BORA;PKMYT1;INCENP;CHEK1;OBSL1;SPDL1;TOM1L1","02_GO_Biological_Process"
